loss_pol_surr,TimestepsSoFar,loss_kl,EpThisIter,EpLenMean,loss_pol_entpen,loss_ent,EpisodesSoFar,EpRewMean,TimeElapsed,loss_vf_loss,ev_tdlam_before
-0.03636235,17940480,0.02620454,2,2706.99,0.0,0.46543854,15243,0.29,28542.1145734787,0.003402758,0.690875917673111
-0.031279266,17944576,0.020833619,1,2709.16,0.0,0.4660778,15244,0.31,28547.07722210884,0.004914798,0.7028862535953522
-0.03642773,17948672,0.026386848,2,2715.56,0.0,0.4864422,15246,0.39,28552.280632019043,0.007537867,0.6166405975818634
-0.03378146,17952768,0.02342276,1,2722.5,0.0,0.48835966,15247,0.44,28558.148615837097,0.007683392,0.599738597869873
-0.03687119,17956864,0.028253494,2,2737.89,0.0,0.47857988,15249,0.48,28563.942858457565,0.005737632,0.5792581140995026
-0.0356837,17960960,0.024155272,1,2749.17,0.0,0.48174834,15250,0.46,28570.026431322098,0.005175324,0.6334896683692932
-0.03688758,17965056,0.025593663,2,2741.27,0.0,0.46656367,15252,0.45,28575.876761198044,0.010541125,0.6594918370246887
-0.0333085,17969152,0.022770332,2,2726.11,0.0,0.49082875,15254,0.38,28581.617653608322,0.012259543,0.6311162114143372
-0.03878005,17973248,0.026519343,1,2736.24,0.0,0.48667425,15255,0.43,28587.18636226654,0.007827747,0.5325687229633331
-0.03811786,17977344,0.025730463,2,2716.13,0.0,0.47638738,15257,0.4,28592.63263297081,0.0063009113,0.7079051733016968
-0.035115145,17981440,0.024063244,1,2716.13,0.0,0.49064162,15258,0.37,28597.440343618393,0.004925113,0.45350170135498047
-0.0331938,17985536,0.025226733,1,2718.58,0.0,0.48447376,15259,0.4,28602.22936153412,0.0070436727,0.6043581664562225
-0.03725768,17989632,0.02662608,2,2720.67,0.0,0.49340656,15261,0.36,28607.04688000679,0.010185651,0.555146187543869
-0.040598623,17993728,0.02781446,1,2720.67,0.0,0.4728466,15262,0.36,28612.14736533165,0.006038587,0.6201605796813965
-0.037265338,17997824,0.025768682,2,2727.26,0.0,0.48612347,15264,0.34,28617.071395635605,0.007178635,0.6130264401435852
-0.039419346,18001920,0.026351754,1,2727.26,0.0,0.48836887,15265,0.33,28653.247940540314,0.007124636,0.39316654205322266
-0.036786724,18006016,0.023892205,2,2724.95,0.0,0.49029255,15267,0.3,28658.84510731697,0.007622198,0.6097378432750702
-0.03692752,18010112,0.023816658,1,2724.95,0.0,0.46698052,15268,0.3,28664.2074239254,0.004489536,0.5466707348823547
-0.032781255,18014208,0.023034986,1,2724.95,0.0,0.47420493,15269,0.27,28669.18904232979,0.007762387,0.601156622171402
-0.03716037,18018304,0.023574207,2,2724.95,0.0,0.48758537,15271,0.21,28674.02170777321,0.005235765,0.6336546242237091
-0.032999177,18022400,0.023500865,1,2744.49,0.0,0.49130186,15272,0.16,28678.973806858063,0.003570978,0.6952434778213501
-0.034259275,18026496,0.022543784,1,2755.08,0.0,0.49257046,15273,0.09,28683.986811876297,0.0043200892,0.46313995122909546
-0.035382427,18030592,0.02477343,2,2755.09,0.0,0.4706699,15275,0.11,28689.661814689636,0.007694699,0.5828869044780731
-0.038271274,18034688,0.026943063,2,2734.58,0.0,0.4898457,15277,0.07,28695.4534137249,0.0080852425,0.4787258505821228
-0.03369048,18038784,0.024270909,1,2751.51,0.0,0.4763403,15278,0.04,28701.457857131958,0.009127705,0.5100323557853699
-0.035198882,18042880,0.027151264,2,2743.61,0.0,0.48352683,15280,0.1,28707.366128206253,0.007733177,0.5397848784923553
-0.03624242,18046976,0.029012872,2,2738.17,0.0,0.4688099,15282,0.14,28712.52632689476,0.008871813,0.6769444644451141
-0.03874693,18051072,0.023964193,2,2736.27,0.0,0.46784985,15284,0.08,28717.335292339325,0.007854595,0.5611435174942017
-0.035666242,18055168,0.025886124,1,2742.3,0.0,0.4865604,15285,0.11,28722.185025453568,0.0046479804,0.3211545944213867
-0.035807107,18059264,0.026754044,2,2734.76,0.0,0.47750735,15287,0.1,28726.973442077637,0.010379039,0.6838311553001404
-0.036145214,18063360,0.027048022,1,2734.76,0.0,0.48092556,15288,0.07,28731.761262893677,0.005697049,0.5158869326114655
-0.03788069,18067456,0.02770428,2,2728.35,0.0,0.497737,15290,0.13,28736.809478998184,0.0044850283,0.6538948118686676
-0.031394776,18071552,0.022312926,1,2728.35,0.0,0.5076667,15291,0.14,28743.04765367508,0.0057516615,0.6287712454795837
-0.03202627,18075648,0.02483525,1,2732.63,0.0,0.48173684,15292,0.14,28749.300044059753,0.0056215595,0.562731146812439
-0.032380786,18079744,0.02232719,2,2727.73,0.0,0.47369546,15294,0.15,28755.238905906677,0.0074072955,0.6761391758918762
-0.033703424,18083840,0.022787325,2,2725.5,0.0,0.47971067,15296,0.16,28760.73774075508,0.005226332,0.5146832168102264
-0.032789767,18087936,0.024386626,1,2741.84,0.0,0.4779318,15297,0.1,28765.539033174515,0.0032725686,0.4863550066947937
-0.037283875,18092032,0.028746542,2,2741.84,0.0,0.47592518,15299,0.16,28770.500949382782,0.00751572,0.6745648384094238
-0.038305305,18096128,0.025204608,1,2741.84,0.0,0.48125872,15300,0.11,28775.31214785576,0.0033755128,0.6939715147018433
-0.03417447,18100224,0.025029669,1,2741.84,0.0,0.4865226,15301,0.11,28809.914995908737,0.0033071232,0.1309019923210144
-0.033131164,18104320,0.02424438,1,2767.83,0.0,0.46860152,15302,0.08,28815.788197517395,0.008457544,0.38337385654449463
-0.034687363,18108416,0.02199045,1,2767.83,0.0,0.4836808,15303,0.06,28821.179223299026,0.0045299046,0.10143744945526123
-0.036573473,18112512,0.025155693,2,2784.67,0.0,0.46875894,15305,0.04,28826.652403831482,0.00499943,0.6761446595191956
-0.03302122,18116608,0.023613902,1,2787.24,0.0,0.50251323,15306,0.07,28831.454149246216,0.002296695,0.5065842866897583
-0.031195763,18120704,0.022676365,1,2787.24,0.0,0.48361948,15307,0.1,28836.434416294098,0.006088228,0.630942702293396
-0.033583492,18124800,0.023494564,2,2787.24,0.0,0.50187725,15309,0.1,28841.22651028633,0.0049411897,0.5613485276699066
-0.037863437,18128896,0.027656348,1,2786.33,0.0,0.48746088,15310,0.09,28846.093153476715,0.0053653927,0.6817303895950317
-0.034090694,18132992,0.024798743,2,2794.3,0.0,0.510007,15312,0.13,28850.87560749054,0.0046253386,0.41189002990722656
-0.033461906,18137088,0.024965286,1,2809.14,0.0,0.48800963,15313,0.1,28855.66370177269,0.0048192553,0.5265415906906128
-0.032952473,18141184,0.028445933,1,2814.68,0.0,0.4948909,15314,0.13,28860.541093587875,0.005583691,0.6419107913970947
-0.034730952,18145280,0.022884667,2,2818.6,0.0,0.50010234,15316,0.16,28865.81144618988,0.0021319403,0.11027061939239502
-0.03518598,18149376,0.027989667,1,2822.91,0.0,0.5119183,15317,0.19,28871.745540380478,0.0036299946,0.4811692237854004
-0.033741396,18153472,0.023509445,2,2817.05,0.0,0.50374115,15319,0.23,28878.129084587097,0.0044139344,0.6121997535228729
-0.034323037,18157568,0.027211506,1,2821.67,0.0,0.4925146,15320,0.24,28884.13030743599,0.005972628,0.6506224572658539
-0.036475323,18161664,0.021733025,2,2814.63,0.0,0.48379996,15322,0.19,28889.872900247574,0.008323269,0.5971327424049377
-0.03603438,18165760,0.02200707,1,2814.63,0.0,0.48659453,15323,0.19,28895.460263967514,0.002975039,0.5436931550502777
-0.033277515,18169856,0.023470508,2,2814.55,0.0,0.46963662,15325,0.14,28901.466755628586,0.008654004,0.5774578154087067
-0.035609122,18173952,0.030397024,2,2816.77,0.0,0.5091854,15327,0.17,28906.640026569366,0.0065241843,0.5839696824550629
-0.037928432,18178048,0.028890222,1,2816.77,0.0,0.4943039,15328,0.18,28911.44906115532,0.008964423,0.5829624235630035
-0.038325235,18182144,0.025599498,2,2783.77,0.0,0.48004556,15330,0.08,28916.231438159943,0.0057901414,0.6041495501995087
-0.034089256,18186240,0.022462394,1,2783.77,0.0,0.49510625,15331,0.08,28921.0233001709,0.0038142656,0.4582209587097168
-0.03743981,18190336,0.024991248,2,2787.05,0.0,0.47906703,15333,0.03,28925.81536579132,0.005816229,0.34068071842193604
-0.035633575,18194432,0.027402494,1,2790.83,0.0,0.48316658,15334,0.06,28930.59512615204,0.0050740824,0.6455261707305908
-0.034444116,18198528,0.025596716,1,2790.83,0.0,0.5027113,15335,0.06,28935.383065223694,0.0041603087,0.5639979839324951
-0.03723391,18202624,0.025556324,2,2789.4,0.0,0.4757256,15337,0.07,28968.800434827805,0.008066482,0.597355306148529
-0.036446687,18206720,0.02692724,1,2794.52,0.0,0.49106014,15338,0.07,28974.549775362015,0.0089985365,0.2460094690322876
-0.041848693,18210816,0.027996738,1,2801.15,0.0,0.47535154,15339,0.1,28980.32679796219,0.00454284,0.4541499614715576
-0.034984596,18214912,0.023390446,2,2806.79,0.0,0.4780246,15341,0.11,28986.048212766647,0.0031079403,0.37222206592559814
-0.0369709,18219008,0.024636405,1,2806.79,0.0,0.49746528,15342,0.08,28990.877642154694,0.0055096573,0.5946441888809204
-0.032719593,18223104,0.024263196,2,2800.96,0.0,0.495003,15344,0.11,28995.663026571274,0.0071218302,0.5904242396354675
-0.034222297,18227200,0.026105076,1,2800.96,0.0,0.48503512,15345,0.14,29000.467536449432,0.0049199536,0.5289744436740875
-0.036570188,18231296,0.026480913,1,2807.14,0.0,0.50362045,15346,0.12,29005.417991638184,0.0061305524,0.653256744146347
-0.03318885,18235392,0.027064787,2,2808.09,0.0,0.500852,15348,0.11,29010.37717461586,0.007302768,0.5244504809379578
-0.036368217,18239488,0.026202062,1,2808.09,0.0,0.47634774,15349,0.1,29015.300770521164,0.008395353,0.49349987506866455
-0.037239965,18243584,0.026366789,2,2808.11,0.0,0.46018678,15351,0.04,29020.10922884941,0.005409617,0.46114861965179443
-0.03366299,18247680,0.02580575,1,2814.69,0.0,0.48340482,15352,0.04,29024.966240882874,0.0048910254,0.4403674602508545
-0.034661915,18251776,0.026394263,2,2825.65,0.0,0.4831852,15354,0.08,29030.53679060936,0.0069438326,0.541308581829071
-0.034353863,18255872,0.02051513,1,2825.65,0.0,0.48318398,15355,0.06,29036.468049287796,0.0063738977,0.5392526686191559
-0.036767393,18259968,0.0246169,1,2825.65,0.0,0.49173036,15356,0.07,29042.245708465576,0.004621514,0.6534887552261353
-0.03299527,18264064,0.023718137,2,2830.12,0.0,0.48128673,15358,0.1,29048.017059326172,0.0071511026,0.5849677324295044
-0.04069279,18268160,0.0254491,2,2822.16,0.0,0.48387104,15360,0.07,29053.783453702927,0.0073813153,0.5854641497135162
-0.03895732,18272256,0.023392204,1,2831.64,0.0,0.4921958,15361,0.07,29059.468414783478,0.007966863,0.5924100577831268
-0.031188667,18276352,0.022658108,1,2829.57,0.0,0.49683157,15362,0.1,29064.57658815384,0.0059530097,0.5813233256340027
-0.0378094,18280448,0.025745897,2,2830.27,0.0,0.4765225,15364,0.12,29069.62066936493,0.005700826,0.4997839331626892
-0.034866966,18284544,0.02729934,1,2830.27,0.0,0.4680603,15365,0.1,29074.608679771423,0.0042504985,0.6716622412204742
-0.033863794,18288640,0.025986081,2,2829.38,0.0,0.49730766,15367,0.09,29079.527021169662,0.008113043,0.4223130941390991
-0.038370673,18292736,0.02559933,1,2814.03,0.0,0.49939805,15368,0.02,29084.345398187637,0.007918399,0.4985203742980957
-0.037424732,18296832,0.0254332,2,2800.63,0.0,0.47442082,15370,-0.01,29089.125787496567,0.0084706,0.5913493633270264
-0.041246288,18300928,0.0260748,2,2786.86,0.0,0.4753116,15372,-0.04,29123.648428440094,0.0075600133,0.6667964160442352
-0.036703333,18305024,0.027327038,1,2793.47,0.0,0.50940084,15373,-0.02,29130.336455583572,0.0052930876,0.6933536529541016
-0.038438097,18309120,0.02332842,2,2793.47,0.0,0.5014052,15375,-0.11,29135.599819898605,0.0074360482,0.7055945098400116
-0.03713074,18313216,0.023033252,1,2802.7,0.0,0.49454188,15376,-0.11,29141.307757616043,0.008384575,0.5783018469810486
-0.035761483,18317312,0.024669394,1,2808.41,0.0,0.49549907,15377,-0.06,29146.585458278656,0.0052460684,0.6936813592910767
-0.0385814,18321408,0.02561023,2,2799.84,0.0,0.4921838,15379,-0.16,29151.830171108246,0.008847219,0.6826760768890381
-0.034756575,18325504,0.024618313,2,2809.82,0.0,0.49010286,15381,-0.19,29156.618918657303,0.005977256,0.5904803276062012
-0.038413916,18329600,0.021225912,1,2818.22,0.0,0.50413686,15382,-0.24,29161.420245170593,0.0029800753,0.48773109912872314
-0.03561116,18333696,0.022220474,1,2828.1,0.0,0.4979809,15383,-0.18,29166.335152864456,0.003982136,0.24532359838485718
-0.03313639,18337792,0.025138427,2,2830.19,0.0,0.48143393,15385,-0.26,29171.125596046448,0.007698654,0.4479518532752991
-0.03231781,18341888,0.022287026,1,2835.28,0.0,0.4762954,15386,-0.32,29175.950152873993,0.009309728,0.5313701033592224
-0.039101522,18345984,0.024720274,2,2826.8,0.0,0.4907484,15388,-0.26,29181.46840238571,0.009927327,0.6785972714424133
-0.03944178,18350080,0.02598246,2,2819.72,0.0,0.48716998,15390,-0.3,29187.227579832077,0.0073331315,0.5425927639007568
-0.03717976,18354176,0.025819693,1,2819.72,0.0,0.50682974,15391,-0.29,29193.000262737274,0.0060677463,0.5912759006023407
-0.03744621,18358272,0.025758382,2,2820.82,0.0,0.50969994,15393,-0.28,29198.600242376328,0.0076387874,0.5620130300521851
-0.036303792,18362368,0.025825134,1,2820.82,0.0,0.47246933,15394,-0.28,29204.208775520325,0.009371788,0.6218427121639252
-0.037303094,18366464,0.024760295,1,2838.77,0.0,0.48685473,15395,-0.34,29209.502108573914,0.006371243,0.5977452993392944
-0.034960873,18370560,0.02577059,2,2836.54,0.0,0.5015934,15397,-0.28,29214.364434957504,0.006126095,0.7101309597492218
-0.037124034,18374656,0.024852892,1,2836.54,0.0,0.48243615,15398,-0.28,29219.158874988556,0.0073795626,0.6307027339935303
-0.038442913,18378752,0.025379479,2,2827.28,0.0,0.4703408,15400,-0.3,29224.047555923462,0.008929894,0.6897002756595612
-0.038926456,18382848,0.024607874,2,2791.44,0.0,0.4963083,15402,-0.23,29228.868834495544,0.007729846,0.7160098552703857
-0.03734077,18386944,0.02626003,1,2786.41,0.0,0.49456182,15403,-0.28,29233.762487888336,0.005657087,0.5877823531627655
-0.038121674,18391040,0.023352705,2,2786.41,0.0,0.5061233,15405,-0.27,29238.710662841797,0.0044772145,0.5127460658550262
-0.036109965,18395136,0.023375457,1,2779.43,0.0,0.48397,15406,-0.26,29244.501847982407,0.0077192606,0.43371081352233887
-0.041092876,18399232,0.024476627,2,2776.61,0.0,0.49569514,15408,-0.3,29250.279314994812,0.0067702793,0.6954578757286072
-0.040139735,18403328,0.028395811,1,2778.58,0.0,0.46915853,15409,-0.28,29286.08353281021,0.010837097,0.5604026615619659
-0.039634924,18407424,0.025160804,2,2754.47,0.0,0.4888715,15411,-0.35,29290.883456230164,0.0089666,0.5912117660045624
-0.036506515,18411520,0.02394521,2,2754.47,0.0,0.48309293,15413,-0.34,29295.802389144897,0.006416149,0.47189199924468994
-0.041254353,18415616,0.026974516,2,2732.28,0.0,0.5004381,15415,-0.38,29300.626752614975,0.0103461845,0.629620760679245
-0.035653237,18419712,0.024407651,1,2732.28,0.0,0.49026075,15416,-0.38,29305.438050985336,0.0067382436,0.6185816526412964
-0.038684648,18423808,0.028374072,1,2732.28,0.0,0.4771699,15417,-0.35,29310.281877040863,0.006528837,0.34541213512420654
-0.03965354,18427904,0.02731934,2,2738.14,0.0,0.50673974,15419,-0.44,29315.584052324295,0.0033864125,0.4517456889152527
-0.03520664,18432000,0.024952853,1,2739.58,0.0,0.4909779,15420,-0.5,29321.364881277084,0.0055846805,0.6091865599155426
-0.036811933,18436096,0.026350262,2,2750.44,0.0,0.5122045,15422,-0.4,29327.129505634308,0.0076816063,0.557210385799408
-0.035862956,18440192,0.02678605,1,2747.2,0.0,0.48760214,15423,-0.36,29332.880231142044,0.0065044984,0.5082752406597137
-0.037139986,18444288,0.027387224,1,2747.2,0.0,0.48017347,15424,-0.34,29339.335023403168,0.0051793037,0.49854499101638794
-0.038354516,18448384,0.027655102,2,2765.53,0.0,0.48478293,15426,-0.38,29345.564083099365,0.008354952,0.5449306964874268
-0.036466498,18452480,0.025404226,2,2751.62,0.0,0.4831878,15428,-0.48,29350.76318836212,0.008186616,0.452381432056427
-0.036947362,18456576,0.02441043,2,2749.25,0.0,0.4918792,15430,-0.4,29355.57309269905,0.007703444,0.579401284456253
-0.04078978,18460672,0.026970536,1,2738.34,0.0,0.48038325,15431,-0.34,29360.364367246628,0.0065465993,0.5469380021095276
-0.03605815,18464768,0.02800369,2,2739.98,0.0,0.46867102,15433,-0.31,29365.208277463913,0.009888465,0.4461570978164673
-0.035021257,18468864,0.023912363,1,2733.13,0.0,0.46906623,15434,-0.29,29370.004832983017,0.006397473,0.5084396302700043
-0.03197505,18472960,0.023539113,2,2730.42,0.0,0.48429397,15436,-0.28,29374.80562400818,0.006322332,0.4238165020942688
-0.03488731,18477056,0.023248037,1,2731.85,0.0,0.5052622,15437,-0.26,29379.590225458145,0.0045559695,0.5810688436031342
-0.035744898,18481152,0.025683444,2,2715.26,0.0,0.4816783,15439,-0.22,29384.377383470535,0.009873925,0.6271265149116516
-0.036176767,18485248,0.02314592,1,2715.26,0.0,0.49706635,15440,-0.25,29389.166047096252,0.0033941118,0.6659430861473083
-0.03517118,18489344,0.02697271,2,2715.26,0.0,0.4989911,15442,-0.27,29394.37554001808,0.0065836534,0.5362944900989532
-0.03622798,18493440,0.024448546,2,2708.66,0.0,0.48801932,15444,-0.24,29400.07527732849,0.006481671,0.5761053264141083
-0.040319145,18497536,0.023513118,1,2705.55,0.0,0.49868858,15445,-0.3,29406.53470635414,0.0055822846,0.6559049189090729
-0.03380981,18501632,0.024109513,1,2705.55,0.0,0.47993806,15446,-0.32,29439.592277526855,0.0042727003,0.719359964132309
-0.038693283,18505728,0.026890691,1,2715.82,0.0,0.47325504,15447,-0.34,29444.59081530571,0.0046017366,0.67075514793396
-0.037089124,18509824,0.026107155,2,2715.82,0.0,0.5077674,15449,-0.32,29449.375423669815,0.005340873,0.7113973796367645
-0.0359837,18513920,0.024201445,1,2717.12,0.0,0.4952241,15450,-0.32,29454.183765411377,0.007340172,0.7006393373012543
-0.035912097,18518016,0.023522496,2,2705.99,0.0,0.49976927,15452,-0.25,29458.973105430603,0.006116507,0.6321839392185211
-0.037038423,18522112,0.029499296,1,2711.98,0.0,0.48888367,15453,-0.26,29463.914072036743,0.0078085414,0.6739834249019623
-0.032888778,18526208,0.023908732,2,2717.3,0.0,0.49724895,15455,-0.18,29470.23260641098,0.0034172626,0.383696973323822
-0.03604117,18530304,0.024440028,1,2717.3,0.0,0.49592593,15456,-0.16,29476.32932448387,0.005880442,0.602220207452774
-0.036325224,18534400,0.021960838,1,2717.3,0.0,0.47765502,15457,-0.13,29482.073511838913,0.005393083,0.5444532334804535
-0.029553207,18538496,0.023993624,2,2714.22,0.0,0.49517664,15459,-0.12,29487.803297758102,0.00781829,0.5271616280078888
-0.03544157,18542592,0.029258667,1,2719.35,0.0,0.47008908,15460,-0.05,29493.438640594482,0.006892302,0.5702347457408905
-0.03513184,18546688,0.026404686,2,2720.92,0.0,0.50683147,15462,-0.01,29498.79602074623,0.0071261213,0.5718624293804169
-0.040082887,18550784,0.026489088,2,2699.87,0.0,0.495746,15464,0.01,29504.007141828537,0.010013386,0.6446386873722076
-0.04014722,18554880,0.024047185,1,2690.85,0.0,0.479508,15465,-0.02,29508.825768232346,0.0065173404,0.6426505446434021
-0.037807714,18558976,0.02629788,2,2694.05,0.0,0.4891764,15467,-0.05,29513.611638069153,0.008944555,0.6475723385810852
-0.03820756,18563072,0.023308706,1,2709.4,0.0,0.48956794,15468,-0.01,29518.397028446198,0.007958828,0.5462795794010162
-0.03760478,18567168,0.026866905,2,2715.9,0.0,0.48047903,15470,0.11,29523.20870780945,0.0053968537,0.6733939051628113
-0.035646968,18571264,0.024195954,1,2710.99,0.0,0.49874514,15471,0.1,29528.00134086609,0.009526326,0.48611652851104736
-0.03747654,18575360,0.028888559,2,2716.94,0.0,0.50569123,15473,0.16,29532.86955690384,0.0059806476,0.7155149281024933
-0.035429955,18579456,0.021902442,1,2716.94,0.0,0.48863986,15474,0.19,29539.172737121582,0.006088194,0.5169396698474884
-0.037270848,18583552,0.027348552,2,2717.21,0.0,0.46316004,15476,0.2,29545.08690929413,0.006424319,0.6256000101566315
-0.034787722,18587648,0.023771128,1,2711.37,0.0,0.47818902,15477,0.23,29550.84870815277,0.007554572,0.6624598801136017
-0.040123437,18591744,0.025608864,2,2725.39,0.0,0.4958403,15479,0.28,29556.618574142456,0.0047201742,0.6372594237327576
-0.034200445,18595840,0.025038911,1,2718.86,0.0,0.4819134,15480,0.26,29562.263444662094,0.0071228994,0.6439402401447296
-0.0368055,18599936,0.026143143,2,2708.72,0.0,0.47829518,15482,0.29,29567.864165067673,0.010038442,0.6344863772392273
-0.037403345,18604032,0.024760334,1,2720.53,0.0,0.5188394,15483,0.26,29598.19674372673,0.006239634,0.5583631694316864
-0.036848083,18608128,0.02335491,2,2707.64,0.0,0.4922253,15485,0.34,29603.228897333145,0.008202929,0.6689212918281555
-0.041272584,18612224,0.0260557,1,2712.9,0.0,0.4879064,15486,0.34,29609.05129289627,0.0068370467,0.7255600988864899
-0.037684035,18616320,0.024717974,2,2717.83,0.0,0.4912933,15488,0.3,29614.866283655167,0.007999187,0.6282273530960083
-0.0361967,18620416,0.023702737,1,2716.93,0.0,0.4970484,15489,0.35,29620.654683589935,0.0063870964,0.5674375891685486
-0.03913815,18624512,0.026922615,2,2719.67,0.0,0.48411775,15491,0.34,29626.69109082222,0.007250203,0.7054861485958099
-0.037739806,18628608,0.022253824,1,2714.06,0.0,0.49241754,15492,0.32,29632.52201652527,0.005585668,0.48982495069503784
-0.035068035,18632704,0.026041966,2,2712.84,0.0,0.500838,15494,0.28,29638.10726094246,0.005499656,0.5278194844722748
-0.033850614,18636800,0.023851441,1,2713.45,0.0,0.47581047,15495,0.3,29643.52734375,0.0054615475,0.5887158513069153
-0.03326572,18640896,0.0270566,2,2705.09,0.0,0.47953144,15497,0.31,29650.446550369263,0.008142032,0.5848381221294403
-0.036318198,18644992,0.024343245,1,2705.09,0.0,0.501188,15498,0.31,29656.713148355484,0.004662756,0.5463762581348419
-0.03563147,18649088,0.024455054,2,2698.18,0.0,0.47397867,15500,0.3,29661.786028146744,0.005584078,0.6890692710876465
-0.036025677,18653184,0.025862234,1,2710.42,0.0,0.49717534,15501,0.28,29666.792125701904,0.005728077,0.5904638469219208
-0.039015286,18657280,0.026375337,2,2715.45,0.0,0.50079185,15503,0.34,29671.798597574234,0.006660662,0.6293496787548065
-0.03702409,18661376,0.023667255,2,2705.33,0.0,0.47149166,15505,0.35,29676.64352440834,0.008132888,0.7488951683044434
-0.037206516,18665472,0.028513612,1,2702.74,0.0,0.50460094,15506,0.35,29681.460356235504,0.006461037,0.6908611357212067
-0.038760863,18669568,0.022589961,2,2694.85,0.0,0.50010294,15508,0.32,29686.295356988907,0.009424067,0.6867259442806244
-0.03649461,18673664,0.022300303,2,2688.36,0.0,0.48783684,15510,0.31,29691.17096042633,0.0073254784,0.6625285446643829
-0.03717394,18677760,0.025469812,1,2701.75,0.0,0.5139632,15511,0.37,29696.050618886948,0.008749969,0.5908864140510559
-0.038087036,18681856,0.026102317,2,2689.41,0.0,0.48249277,15513,0.44,29701.85613012314,0.007823292,0.7522306144237518
-0.03784268,18685952,0.023287592,2,2706.37,0.0,0.4932558,15515,0.45,29707.534112930298,0.0077745016,0.5860177576541901
-0.035990093,18690048,0.025057038,2,2683.36,0.0,0.46441734,15517,0.38,29713.350306510925,0.012826681,0.5807908475399017
-0.038194057,18694144,0.024744732,2,2654.23,0.0,0.48324034,15519,0.5,29719.43271636963,0.00874044,0.7050952315330505
-0.038219698,18698240,0.023217402,2,2645.17,0.0,0.48853198,15521,0.55,29725.599061250687,0.006074621,0.5410354435443878
-0.04147111,18702336,0.024898935,0,2645.17,0.0,0.5077167,15521,0.55,29753.956133127213,0.0068144035,0.03710991144180298
-0.03538893,18706432,0.022287056,2,2673.14,0.0,0.487586,15523,0.43,29758.85041308403,0.005424131,0.7021553218364716
-0.03461892,18710528,0.024866795,2,2655.22,0.0,0.48292625,15525,0.45,29763.68228816986,0.0060178605,0.5689864754676819
-0.033384714,18714624,0.022269415,1,2658.1,0.0,0.46708822,15526,0.51,29768.518981456757,0.0064324555,0.5464403331279755
-0.036705222,18718720,0.026451204,2,2666.25,0.0,0.48951283,15528,0.62,29773.399208307266,0.005887702,0.6030835211277008
-0.033336405,18722816,0.025914878,1,2672.35,0.0,0.4822615,15529,0.68,29778.33461666107,0.007711127,0.5370694398880005
-0.036691904,18726912,0.026606698,2,2674.96,0.0,0.4705379,15531,0.63,29784.07966351509,0.007374923,0.5756494104862213
-0.037126992,18731008,0.027379965,2,2649.67,0.0,0.5036487,15533,0.62,29790.25577235222,0.0097059915,0.6412018239498138
-0.035718735,18735104,0.02505266,2,2652.06,0.0,0.48351952,15535,0.56,29796.29191660881,0.011196198,0.6167797148227692
-0.03916276,18739200,0.03015402,1,2645.37,0.0,0.4706805,15536,0.61,29802.60384774208,0.0052742953,0.3674885630607605
-0.038892165,18743296,0.02542788,2,2644.31,0.0,0.48559806,15538,0.59,29808.49849629402,0.0081379,0.6922765374183655
-0.037789512,18747392,0.026687814,1,2660.9,0.0,0.4733414,15539,0.54,29814.03604912758,0.0048324917,0.44659584760665894
-0.036077425,18751488,0.025433164,1,2660.9,0.0,0.50261956,15540,0.52,29818.854036569595,0.0033739675,0.5357294082641602
-0.03555365,18755584,0.023775775,2,2660.9,0.0,0.48502627,15542,0.53,29823.794125795364,0.005470749,0.6192708909511566
-0.036928777,18759680,0.029443061,1,2657.8,0.0,0.48995674,15543,0.49,29828.714460611343,0.0063273604,0.6574683785438538
-0.040022008,18763776,0.02715178,2,2665.76,0.0,0.48397088,15545,0.48,29833.53138232231,0.0060026855,0.5869100391864777
-0.034917783,18767872,0.025317572,1,2665.76,0.0,0.48333156,15546,0.47,29838.338983535767,0.007680593,0.6487443149089813
-0.03700186,18771968,0.030176014,2,2651.24,0.0,0.5093699,15548,0.44,29843.198355674744,0.004312073,0.4389750361442566
-0.03730893,18776064,0.02588093,2,2639.5,0.0,0.49185446,15550,0.42,29848.174107074738,0.008363092,0.6311805546283722
-0.038086846,18780160,0.023570783,1,2633.9,0.0,0.5094531,15551,0.34,29854.004881858826,0.0071310857,0.6170012056827545
-0.032968093,18784256,0.023215255,2,2640.93,0.0,0.48046985,15553,0.29,29859.811275720596,0.008263895,0.42248743772506714
-0.031291027,18788352,0.02412131,1,2640.93,0.0,0.50330776,15554,0.26,29866.334792137146,0.0042846897,0.6465360820293427
-0.03766853,18792448,0.025280857,1,2640.93,0.0,0.50496894,15555,0.27,29872.323427200317,0.004318019,0.6155610084533691
-0.03705845,18796544,0.028711721,2,2638.58,0.0,0.5000291,15557,0.26,29878.09846663475,0.007306388,0.6840637922286987
-0.037985247,18800640,0.02345899,1,2632.09,0.0,0.5030212,15558,0.28,29908.04547381401,0.0055578244,0.6748181283473969
-0.035874035,18804736,0.025714332,2,2645.52,0.0,0.5125676,15560,0.32,29912.872328042984,0.005334521,0.6847905814647675
-0.038436476,18808832,0.028467055,1,2639.77,0.0,0.4974636,15561,0.31,29917.710831165314,0.010523152,0.7417324483394623
-0.03518927,18812928,0.024324225,2,2645.91,0.0,0.46983367,15563,0.29,29922.51509618759,0.007955101,0.46991515159606934
-0.038797062,18817024,0.026686471,1,2651.45,0.0,0.50972086,15564,0.29,29927.348129987717,0.007976994,0.5495927035808563
