loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.0015490551,-3.6470592e-05,250624,0.46654344,0.8843017220497131,408,-0.0046654344,0.011122005,476.10836029052734,1,617.92,1.2991999999999766
0.0035217067,-0.005038237,250880,0.6819986,0.8701824694871902,408,-0.0068199863,0.011588123,476.51989817619324,0,617.92,1.2991999999999766
0.0057057412,-0.0021665618,251136,0.22298834,0.8544711321592331,409,-0.0022298833,0.012808875,476.9470624923706,1,615.47,1.274699999999977
0.0045532202,-0.0077724718,251392,0.8927175,0.7929832190275192,409,-0.008927175,0.013875642,477.35706090927124,0,615.47,1.274699999999977
0.011942164,-0.013266802,251648,0.75565875,0.898341104388237,409,-0.0075565875,0.00673188,477.784060716629,0,615.47,1.274699999999977
0.005437305,-0.0033777226,251904,0.7188693,0.8316268473863602,410,-0.007188693,0.017405298,478.20606207847595,1,617.27,1.2926999999999764
0.003719532,-0.0028636507,252160,0.6079232,0.8938232734799385,410,-0.006079232,0.010566153,478.6356711387634,0,617.27,1.2926999999999764
0.0039014625,-0.0013400652,252416,0.5724211,0.9080305695533752,411,-0.0057242103,0.0112359505,479.0663342475891,1,615.88,1.2787999999999764
0.0024618404,-0.005804373,252672,0.89262986,0.5195934474468231,411,-0.0089262985,0.03748288,479.4823338985443,0,615.88,1.2787999999999764
0.004045087,-0.0031657843,252928,0.84789073,0.7158440351486206,411,-0.008478907,0.014678924,479.9053592681885,0,615.88,1.2787999999999764
0.0038521308,-0.0025217272,253184,0.50747776,0.8133179694414139,412,-0.0050747776,0.01942282,480.31439089775085,1,616.64,1.2863999999999751
0.0036876225,-0.0039170003,253440,0.86105347,0.8370686322450638,412,-0.008610534,0.013753068,480.72539043426514,0,616.64,1.2863999999999751
0.0029263345,0.0009910725,253696,0.805743,0.7425071895122528,412,-0.008057429,0.018114835,481.1333909034729,0,616.64,1.2863999999999751
