#{"t_start": 1603190452.914524, "env_id": null}
r,l,t
-5,458,764.775816
2,648,765.436084
4,596,766.048342
2,688,766.751438
5,411,767.171919
2,661,767.852204
-3,590,768.457546
3,573,769.044626
-3,521,769.577242
4,524,770.112564
1,734,770.862506
-1,752,771.631904
-2,678,772.323274
1,722,773.060174
-2,708,773.785066
-4,473,774.270077
-3,621,774.903407
4,451,775.364704
-1,882,776.264303
1,705,776.983634
4,506,777.51088
5,448,777.968017
-3,555,778.533126
1,743,779.291239
-4,485,779.787445
-2,687,780.48885
2,649,781.150538
-2,687,781.852666
1,782,782.652917
-3,537,783.201349
-4,474,783.684726
2,645,784.342947
4,465,784.817046
3,580,785.408132
-3,590,786.00868
1,825,786.84853
4,492,787.34816
2,628,787.989155
-2,637,788.640281
-1,704,789.357653
3,585,789.954254
-5,437,790.398715
4,471,790.879504
1,701,791.596002
-4,474,792.078148
-5,381,792.466818
-4,451,792.925484
1,714,793.65549
-4,594,794.261824
-2,694,794.968351
3,592,795.574727
4,545,796.129771
-3,590,796.73295
2,690,797.434341
-1,755,798.206063
1,803,799.026835
4,498,799.535565
-3,587,800.135284
1,761,800.914802
1,678,801.607337
-1,837,802.461132
2,681,803.155243
-1,760,803.932111
-3,656,804.603106
-3,525,805.139383
-1,826,805.982913
-2,601,806.597261
2,607,807.216071
-3,572,807.799987
-2,574,808.385006
1,700,809.099311
-1,738,809.852234
-1,813,810.679391
2,739,811.433858
-2,672,812.121788
-2,776,812.913357
-4,435,813.357883
2,645,814.017507
2,651,814.683145
3,536,815.229463
1,769,816.015141
3,545,816.573416
2,720,817.306336
4,533,817.852109
-2,642,818.509933
2,674,819.202837
3,600,819.813663
-4,568,820.392907
-2,693,821.102082
-2,792,821.910438
2,646,822.57099
-1,771,823.358459
5,440,823.80792
-4,494,824.310636
-2,727,825.052043
-3,539,825.600701
-2,600,826.212528
-2,666,826.891207
-3,554,827.455961
-3,633,828.100688
1,831,828.951233
3,615,829.580949
3,645,830.241603
-3,582,830.835307
4,539,831.386833
-1,741,832.143622
3,579,832.733884
2,652,833.397031
4,489,833.895303
2,646,834.556357
-4,473,835.039114
-2,655,835.708362
-1,771,836.493191
3,556,837.059483
2,609,837.678767
4,481,838.169214
2,657,838.839259
2,768,839.622876
-1,717,840.355539
2,660,841.029854
4,528,841.570034
-1,723,842.308167
-1,779,843.103958
-1,750,843.869604
2,641,844.523655
2,644,845.180585
-2,658,845.849967
2,665,846.527584
-2,602,847.141426
2,666,847.820973
2,610,848.445028
-1,789,849.253114
5,433,849.693221
4,487,850.19155
-5,400,850.59961
2,740,851.354725
2,697,852.065913
2,654,852.73368
2,635,853.383955
-4,537,853.932324
3,549,854.497704
1,756,855.272305
-4,541,855.824914
4,538,856.376039
-3,566,856.954989
-2,773,857.744279
1,685,858.446852
4,483,858.941408
1,794,859.75448
-2,654,860.421523
-2,672,861.118237
3,560,861.692504
3,556,862.263171
2,628,862.904929
3,603,863.522164
3,652,864.187422
-3,575,864.776203
-3,513,865.302185
4,482,865.794603
-1,723,866.537865
4,567,867.115933
-2,623,867.754082
3,571,868.337431
2,678,869.032362
-1,722,869.771069
-4,454,870.234653
-2,676,870.925687
2,668,871.611956
4,527,872.148939
-3,566,872.728702
3,569,873.311214
-3,592,873.917429
-5,393,874.320855
3,594,874.929333
2,671,875.615132
-1,753,876.38524
-1,767,877.167284
-1,793,877.979639
2,652,878.646198
2,715,879.376287
2,628,880.018186
-2,677,880.711244
-3,636,881.358927
4,491,881.858971
-2,631,882.503705
-1,739,883.255883
-1,698,883.968925
-1,762,884.746117
-3,600,885.359751
-3,562,885.933635
-2,763,886.712325
-4,540,887.262736
2,654,887.930753
1,756,888.703925
-1,783,889.50755
-4,586,890.105
-1,738,890.860123
-2,714,891.588399
1,840,892.446254
-3,603,893.061542
1,736,893.813232
-1,757,894.58862
2,621,895.221675
2,648,895.883338
2,626,896.522528
3,566,897.099767
2,710,897.82591
3,581,898.420972
-3,554,898.988189
2,685,899.689066
3,586,900.286703
5,444,900.742074
1,809,901.571268
2,655,902.238499
-2,766,903.021366
-4,469,903.501076
-1,809,904.323904
3,582,904.917908
-4,577,905.506295
-5,448,905.964561
3,548,906.524672
3,607,907.144796
-2,690,907.84976
-5,404,908.261331
4,505,908.778699
-2,608,909.400897
3,609,910.025861
3,621,910.662431
-2,604,911.280971
-2,699,911.996529
-1,778,912.795967
-2,642,913.453408
-3,601,914.069405
4,469,914.549757
-1,732,915.297257
-2,674,915.985704
-1,810,916.811834
-1,751,917.575921
-2,775,918.36727
-1,813,919.197819
3,666,919.876911
1,771,920.662873
-2,722,921.400385
4,498,921.906873
3,605,922.523978
3,547,923.084489
-3,558,923.652678
-4,669,924.334164
4,479,924.822255
2,701,925.53615
2,771,926.323191
-4,479,926.813289
3,619,927.445862
-1,833,928.296019
5,395,928.702023
3,645,929.360486
-2,651,930.026417
-1,877,930.921612
-1,717,931.655111
-3,603,932.268975
-1,744,933.025454
-2,610,933.648388
-1,712,934.372773
1,769,935.157983
-1,847,936.024127
4,475,936.511084
2,817,937.344092
1,786,938.14641
4,500,938.6586
3,652,939.331416
-3,554,939.897003
-1,875,940.792772
3,607,941.41562
-1,806,942.240418
1,799,943.056179
2,712,943.78581
-2,672,944.472796
2,784,945.27516
-3,642,945.933262
