#{"t_start": 1602811189.0129123, "env_id": null}
r,l,t
3,575,4007.050575
-2,692,4011.322407
-1,814,4015.849869
3,568,4019.911689
4,476,4023.780132
4,483,4028.125154
-3,653,4031.898781
-3,557,4035.461239
2,645,4039.189905
4,486,4042.731456
-3,601,4046.360694
2,673,4050.163597
4,477,4053.607192
2,642,4057.429941
-1,757,4061.370426
2,665,4065.11037
3,518,4072.201476
-4,508,4075.77472
1,792,4079.770198
-4,468,4083.256164
-2,697,4087.219042
-2,622,4090.966526
1,768,4094.906075
-2,638,4098.637753
-2,662,4102.392258
-2,661,4106.158601
5,376,4109.516279
2,690,4113.344937
1,687,4117.174411
4,459,4120.663595
4,482,4124.183415
-3,586,4127.866532
2,658,4131.624882
-3,559,4135.235638
-2,637,4138.991293
3,580,4142.645197
-3,599,4146.305301
-4,465,4149.759203
-1,757,4153.701098
-4,483,4157.230616
4,488,4160.770068
3,652,4164.569403
3,576,4168.233539
-1,742,4172.127359
1,709,4175.978484
2,601,4179.635165
-1,768,4183.496136
2,668,4187.253351
-2,622,4190.982883
2,654,4194.753804
1,800,4198.760665
1,686,4202.548133
-4,474,4206.073113
-5,426,4209.570787
-4,443,4213.107605
1,708,4217.00166
-3,572,4220.710257
-3,571,4224.443427
3,576,4228.180344
4,478,4231.768525
-3,579,4235.50916
2,680,4239.393481
-1,739,4243.351925
1,747,4296.648249
3,643,4300.512367
-3,546,4304.197035
-4,462,4307.731473
3,606,4311.453068
1,714,4315.327658
-3,590,4319.009816
-1,749,4322.933635
-3,568,4326.568291
-2,657,4330.314095
-5,432,4333.774998
1,802,4337.727584
-3,596,4341.404263
2,637,4345.130517
-4,494,4348.637626
-2,572,4352.286731
-2,637,4356.084382
-1,801,4360.121486
3,544,4363.753637
1,803,4367.808991
-2,697,4371.753001
2,704,4375.676392
-3,556,4379.453434
2,631,4383.35248
1,687,4387.339714
3,641,4391.253453
-2,606,4395.126654
4,529,4398.856744
3,524,4402.568685
4,491,4406.245425
-1,723,4410.283015
-3,617,4414.146597
2,656,4417.993896
-2,710,4421.951356
1,747,4425.948364
-2,674,4429.823701
3,535,4433.507977
1,701,4437.408138
5,393,4440.787929
-2,678,4444.585287
-1,722,4448.450711
-2,592,4452.139876
2,611,4455.863369
-3,599,4459.561249
-3,562,4463.201628
-3,548,4466.899659
4,551,4470.573329
2,691,4474.40605
3,538,4477.993137
-3,571,4481.625557
4,504,4485.143226
-2,632,4488.860503
4,444,4492.291561
4,547,4495.845176
4,601,4499.541673
4,467,4502.984047
-2,644,4507.076025
-5,432,4510.988817
4,556,4514.790235
-2,624,4519.011349
3,582,4522.993804
1,662,4526.963252
2,646,4531.218388
3,572,4535.068123
1,792,4539.818054
-2,672,4543.671367
4,484,4547.845216
4,493,4552.166797
-1,729,4557.542656
4,588,4562.209052
1,775,4566.386487
-5,442,4570.172594
4,495,4574.372447
2,672,4578.591998
1,783,4583.155491
-1,710,4587.655146
1,701,4591.771879
2,626,4595.84522
2,619,4599.945553
1,730,4603.975279
4,489,4607.816762
1,774,4611.767449
-1,671,4615.736741
5,397,4619.126875
3,599,4622.949889
1,803,4627.456407
-4,477,4631.333714
3,582,4635.331898
1,754,4640.047913
1,688,4644.064699
1,751,4649.204579
-2,685,4653.259003
-1,716,4657.220471
5,421,4660.756296
1,815,4664.944308
1,675,4668.856237
-2,678,4672.740354
3,598,4676.741116
4,472,4680.905138
4,508,4684.617422
-1,711,4688.661842
-3,637,4692.651653
-2,689,4696.972791
-1,718,4701.759077
1,710,4705.774187
2,713,4709.946223
2,683,4714.046483
-5,436,4717.93593
4,491,4721.90354
2,662,4726.392837
-1,722,4730.712826
-4,480,4734.540884
-3,588,4738.386314
3,587,4742.71409
3,663,4746.745874
-2,714,4750.941715
3,560,4755.370277
-4,499,4758.929423
-5,414,4762.996641
2,662,4767.008329
1,791,4771.385494
1,840,4775.813301
1,704,4780.00324
1,806,4784.062423
1,752,4788.320115
3,558,4792.22445
-1,746,4797.446303
-3,556,4801.424878
-4,478,4805.18645
