optimgain,explained_variance_tdlam_before,meankl,TimeElapsed,EpLenMean,EpRewMean,EpisodesSoFar,entropy,entloss,EpThisIter,TimestepsSoFar,surrgain
0.04828822,0.8906255438923836,0.011739228,1456.8710224628448,633.1,0.2,355,1.515831,0.0,2,228352,0.04828822
0.054345485,0.8892378360033035,0.010041098,1461.3997967243195,633.525,0.075,356,1.5239644,0.0,1,229376,0.054345485
0.08725717,0.8739347010850906,0.010645346,1468.636962890625,633.725,0.0,358,1.5267291,0.0,2,230400,0.08725717
0.067382514,0.8904263004660606,0.012477569,1472.9538490772247,632.925,0.1,359,1.5534521,0.0,1,231424,0.067382514
0.07300647,0.9102600365877151,0.012707295,1480.3323383331299,627.85,0.35,361,1.5533098,0.0,2,232448,0.07300647
0.062070798,0.9093109369277954,0.010654649,1487.534443616867,632.7,0.3,363,1.5827864,0.0,2,233472,0.062070798
0.062841386,0.8829904869198799,0.012056974,1492.5319385528564,630.475,0.325,364,1.5395904,0.0,1,234496,0.062841386
0.05466266,0.8633412271738052,0.0102517335,1500.909460067749,625.35,0.5,366,1.5769135,0.0,2,235520,0.05466266
0.06534712,0.8792500272393227,0.010580657,1505.3267214298248,632.525,0.4,367,1.5529839,0.0,1,236544,0.06534712
0.06479035,0.8868533745408058,0.010836222,1512.6293501853943,637.275,0.225,369,1.5625086,0.0,2,237568,0.06479035
0.06120929,0.8366412818431854,0.010435563,1517.654818058014,632.7,0.25,370,1.5498368,0.0,1,238592,0.06120929
0.061064385,0.873749628663063,0.010605773,1525.656278371811,642.95,0.2,372,1.5314151,0.0,2,239616,0.061064385
0.06250763,0.9237262383103371,0.010598989,1533.6228983402252,633.825,0.15,374,1.5278386,0.0,2,240640,0.06250763
0.06679772,0.8999150767922401,0.00999093,1538.1762111186981,630.125,0.175,375,1.5111871,0.0,1,241664,0.06679772
0.07417652,0.8244699835777283,0.009235149,1546.290657043457,637.775,0.1,377,1.5033422,0.0,2,242688,0.07417652
0.05020272,0.8636890649795532,0.010463301,1551.0593717098236,641.425,0.15,378,1.5175662,0.0,1,243712,0.05020272
0.05565993,0.8882134854793549,0.009804226,1558.4653904438019,639.325,-0.025,380,1.5378842,0.0,2,244736,0.05565993
0.058639638,0.888477697968483,0.009290639,1565.5979073047638,638.45,-0.275,382,1.5887687,0.0,2,245760,0.058639638
0.062030192,0.8432051688432693,0.01255159,1572.901584148407,627.225,-0.45,384,1.5363443,0.0,2,246784,0.062030192
0.057005957,0.868912935256958,0.009602282,1581.1544916629791,619.625,-0.475,386,1.5377835,0.0,2,247808,0.057005957
0.068996236,0.8796463683247566,0.011029519,1585.737275838852,622.5,-0.325,387,1.5085318,0.0,1,248832,0.068996236
0.058442503,0.7686014622449875,0.010262039,1610.1885590553284,621.45,-0.575,389,1.4940102,0.0,2,249856,0.058442503
0.06842427,0.8665600121021271,0.012012261,1618.0112109184265,625.275,-0.375,391,1.4974535,0.0,2,250880,0.06842427
0.06783632,0.9017670005559921,0.01008325,1622.5840311050415,620.675,-0.525,392,1.4704826,0.0,1,251904,0.06783632
0.060944118,0.9006112217903137,0.011493117,1631.128000497818,620.625,-0.325,394,1.498039,0.0,2,252928,0.060944118
0.0680975,0.9010477960109711,0.011095798,1638.6429200172424,622.875,-0.15,396,1.5012604,0.0,2,253952,0.0680975
0.062009044,0.8954097256064415,0.010878255,1646.5907802581787,616.3,-0.15,398,1.4862523,0.0,2,254976,0.062009044
0.065981574,0.911973662674427,0.010747775,1655.1275887489319,607.8,-0.25,400,1.5135703,0.0,2,256000,0.065981574
0.05966395,0.8550703972578049,0.010128861,1659.7881586551666,613.5,-0.375,401,1.4918634,0.0,1,257024,0.05966395
0.06451199,0.8016424477100372,0.011556867,1667.7669105529785,616.975,-0.525,403,1.5118029,0.0,2,258048,0.06451199
0.053874876,0.8631753921508789,0.008773374,1676.300770998001,609.2,-0.6,405,1.4920517,0.0,2,259072,0.053874876
0.06349842,0.8698343932628632,0.011055518,1681.6230278015137,609.75,-0.7,406,1.5228605,0.0,1,260096,0.06349842
0.07158161,0.8766849637031555,0.011725835,1686.7433171272278,607.75,-0.65,407,1.5021548,0.0,1,261120,0.07158161
0.05960263,0.8933880105614662,0.011131698,1694.6959342956543,613.925,-0.6,409,1.5259207,0.0,2,262144,0.05960263
0.066442676,0.9002372175455093,0.010924694,1699.5653383731842,616.275,-0.675,410,1.4747617,0.0,1,263168,0.066442676
0.064450555,0.8615164756774902,0.010569812,1707.882353067398,613.725,-0.55,412,1.4691799,0.0,2,264192,0.064450555
0.061467923,0.9046070277690887,0.011330561,1716.2996363639832,614.725,-0.55,414,1.5155513,0.0,2,265216,0.061467923
0.06505383,0.7529749572277069,0.010135727,1721.071766614914,620.325,-0.6,415,1.4939587,0.0,1,266240,0.06505383
0.052732363,0.8816895633935928,0.011904633,1728.9471461772919,608.825,-0.85,417,1.4647212,0.0,2,267264,0.052732363
0.066566534,0.8943893313407898,0.010872582,1736.2830991744995,609.55,-0.775,419,1.4613724,0.0,2,268288,0.066566534
0.059590183,0.7587149143218994,0.011161313,1743.4605321884155,607.85,-0.8,421,1.4841114,0.0,2,269312,0.059590183
0.061260488,0.9095802083611488,0.01188916,1748.4839541912079,613.4,-0.625,422,1.4857434,0.0,1,270336,0.061260488
0.054019243,0.869423970580101,0.00974078,1752.868186712265,615.125,-0.6,423,1.4512355,0.0,1,271360,0.054019243
0.05974333,0.7803640216588974,0.009668595,1760.1957955360413,627.275,-0.65,425,1.4606274,0.0,2,272384,0.05974333
0.05464174,0.8322780728340149,0.009653056,1765.4078443050385,631.05,-0.625,426,1.4575442,0.0,1,273408,0.05464174
0.049458988,0.8960042670369148,0.010403389,1773.026661157608,635.225,-0.6,428,1.4384494,0.0,2,274432,0.049458988
0.05635204,0.8975646421313286,0.00970512,1777.5146307945251,634.0,-0.6,429,1.4435526,0.0,1,275456,0.05635204
0.052894805,0.9093832448124886,0.009531917,1784.7752125263214,635.025,-0.75,431,1.4122918,0.0,2,276480,0.052894805
0.057080436,0.8707626312971115,0.009305104,1792.982859134674,631.7,-0.575,433,1.4269598,0.0,2,277504,0.057080436
0.051091067,0.8980002403259277,0.011028543,1800.2075374126434,632.95,-0.75,435,1.4168477,0.0,2,278528,0.051091067
0.055224292,0.8562811613082886,0.011574413,1805.1534156799316,631.6,-0.725,436,1.4128538,0.0,1,279552,0.055224292
0.044485822,0.8724884688854218,0.010567915,1812.779513835907,636.425,-0.675,438,1.3711364,0.0,2,280576,0.044485822
0.055867523,0.804993137717247,0.010088248,1817.163028717041,640.275,-0.7,439,1.353779,0.0,1,281600,0.055867523
0.053445727,0.9159204140305519,0.011695314,1824.4287059307098,644.225,-0.55,441,1.3668742,0.0,2,282624,0.053445727
0.056770198,0.844597339630127,0.012147965,1828.8998744487762,645.475,-0.55,442,1.3511488,0.0,1,283648,0.056770198
0.06704849,0.8985617384314537,0.012589715,1836.2660963535309,642.925,-0.475,444,1.361572,0.0,2,284672,0.06704849
0.061751094,0.8348447382450104,0.012818927,1843.5559124946594,645.3,-0.65,446,1.3456621,0.0,2,285696,0.061751094
0.047460113,0.8655394464731216,0.009680621,1850.9373254776,636.175,-0.6,448,1.3439155,0.0,2,286720,0.047460113
0.0616353,0.886901929974556,0.01243704,1855.2554788589478,635.225,-0.6,449,1.3332652,0.0,1,287744,0.0616353
0.059971303,0.8906871452927589,0.010009063,1862.3362772464752,634.95,-0.7,451,1.3740113,0.0,2,288768,0.059971303
0.063399,0.8296193480491638,0.010057924,1866.6443934440613,631.575,-0.775,452,1.3974963,0.0,1,289792,0.063399
0.06265774,0.8841389045119286,0.010355609,1873.896139383316,633.35,-0.675,454,1.3733206,0.0,2,290816,0.06265774
0.052225098,0.8671179860830307,0.011602447,1881.0017821788788,634.7,-0.45,456,1.3815782,0.0,2,291840,0.052225098
0.06826159,0.9020141437649727,0.010460838,1888.3759605884552,628.1,-0.6,458,1.3697312,0.0,2,292864,0.06826159
0.056580193,0.9148177653551102,0.011382334,1893.1089868545532,629.45,-0.475,459,1.3826146,0.0,1,293888,0.056580193
0.049620003,0.867681086063385,0.009569908,1900.5544037818909,637.65,-0.275,461,1.3664962,0.0,2,294912,0.049620003
0.0603613,0.8755935207009315,0.012995383,1905.1652557849884,636.425,-0.25,462,1.4030799,0.0,1,295936,0.0603613
0.031518877,0.8813675865530968,0.004593465,1912.1208262443542,632.025,-0.25,464,1.351988,0.0,2,296960,0.031518877
0.0642179,0.8960277661681175,0.009740703,1919.0800936222076,624.075,-0.275,466,1.362143,0.0,2,297984,0.0642179
0.065851204,0.8540061265230179,0.011116966,1923.2665770053864,624.4,-0.325,467,1.3831611,0.0,1,299008,0.065851204
0.056653064,0.8470618575811386,0.0101471385,2350.704354286194,624.0,-0.375,469,1.3147483,0.0,2,300032,0.056653064
0.07553117,0.8607708662748337,0.012983688,2355.3889379501343,625.75,-0.3,470,1.4323454,0.0,1,301056,0.07553117
0.12229312,0.8456023782491684,0.011733606,2363.0229144096375,621.0,0.0,472,1.3961992,0.0,2,302080,0.12229312
0.06192116,0.8342143148183823,0.009869503,2368.424823284149,628.2,-0.125,473,1.3837106,0.0,1,303104,0.06192116
0.06758785,0.8875120207667351,0.009791134,2376.2479717731476,634.15,0.05,475,1.3962713,0.0,2,304128,0.06758785
0.06401831,0.8953720033168793,0.010402158,2380.8782393932343,639.225,-0.075,476,1.406404,0.0,1,305152,0.06401831
0.05784569,0.9293029457330704,0.012845844,2388.5393586158752,644.125,-0.025,478,1.4047309,0.0,2,306176,0.05784569
0.056553077,0.8933640792965889,0.010632099,2393.2475457191467,645.95,-0.05,479,1.392546,0.0,1,307200,0.056553077
0.05707936,0.8628545701503754,0.010228097,2401.2038893699646,641.275,-0.225,481,1.3636128,0.0,2,308224,0.05707936
0.048437387,0.9210784882307053,0.010472169,2405.7837750911713,643.525,-0.2,482,1.3886969,0.0,1,309248,0.048437387
0.058730606,0.8309152871370316,0.012650046,2412.9902036190033,641.375,-0.25,484,1.3805959,0.0,2,310272,0.058730606
0.059332497,0.9223700985312462,0.0105097955,2420.9372527599335,636.1,-0.3,486,1.3890555,0.0,2,311296,0.059332497
0.057599362,0.8707820773124695,0.011428882,2428.746335506439,639.55,-0.375,488,1.4217945,0.0,2,312320,0.057599362
0.053074047,0.8652132153511047,0.008896921,2433.42169046402,637.475,-0.4,489,1.3730625,0.0,1,313344,0.053074047
0.06442452,0.844581738114357,0.010623604,2441.1410517692566,638.9,-0.325,491,1.3661315,0.0,2,314368,0.06442452
0.063164815,0.7982518374919891,0.011061111,2445.59414768219,642.4,-0.3,492,1.417321,0.0,1,315392,0.063164815
0.072273195,0.7008819282054901,0.0111793345,2453.2731800079346,643.6,-0.3,494,1.3828571,0.0,2,316416,0.072273195
0.0433681,0.8687057346105576,0.011068316,2458.211894750595,641.325,-0.275,495,1.4053228,0.0,1,317440,0.0433681
0.05443767,0.7945628464221954,0.011450415,2465.8716402053833,648.75,-0.4,497,1.3967372,0.0,2,318464,0.05443767
0.07015951,0.862298920750618,0.010066412,2470.336028575897,652.475,-0.325,498,1.4046819,0.0,1,319488,0.07015951
0.055407077,0.8999677523970604,0.012236497,2477.5808339118958,659.925,-0.325,500,1.3861988,0.0,2,320512,0.055407077
0.07344697,0.834974855184555,0.012142863,2481.9971318244934,660.325,-0.4,501,1.3750556,0.0,1,321536,0.07344697
0.057507243,0.9030459001660347,0.010847904,2486.4069015979767,664.35,-0.45,502,1.442221,0.0,1,322560,0.057507243
0.07120474,0.7811435908079147,0.012046692,2494.0522968769073,667.775,-0.375,504,1.3759143,0.0,2,323584,0.07120474
0.0569092,0.8429257273674011,0.013768639,2501.9662296772003,664.2,-0.275,506,1.409467,0.0,2,324608,0.0569092
0.059929922,0.7696564644575119,0.01115852,2506.647857904434,665.375,-0.275,507,1.4054372,0.0,1,325632,0.059929922
0.059788473,0.850398451089859,0.012550686,2511.555250644684,663.9,-0.175,508,1.4239625,0.0,1,326656,0.059788473
0.060885563,0.8330592066049576,0.010798708,2519.5734329223633,662.425,-0.225,510,1.4163371,0.0,2,327680,0.060885563
0.06170608,0.8897313103079796,0.0111486465,2527.59566283226,662.225,-0.4,512,1.4143822,0.0,2,328704,0.06170608
0.052613847,0.8477881401777267,0.011293173,2535.530221223831,660.175,-0.375,514,1.3863333,0.0,2,329728,0.052613847
0.064947665,0.8760654106736183,0.012582397,2540.7633938789368,662.1,-0.4,515,1.4134418,0.0,1,330752,0.064947665
0.05586127,0.8891585618257523,0.013145031,2548.667731285095,657.925,-0.275,517,1.3719692,0.0,2,331776,0.05586127
0.065057166,0.8615161776542664,0.012630833,2556.4162244796753,647.25,-0.55,519,1.3874165,0.0,2,332800,0.065057166
0.07252438,0.8817713633179665,0.012704825,2561.2055637836456,649.175,-0.525,520,1.4125311,0.0,1,333824,0.07252438
0.089761235,0.8814699649810791,0.010870062,2569.0794303417206,649.35,-0.325,522,1.4288661,0.0,2,334848,0.089761235
0.05723966,0.8828264623880386,0.010359354,2574.2739317417145,644.425,-0.5,523,1.4422874,0.0,1,335872,0.05723966
0.06417228,0.8941178321838379,0.011017869,2582.5178275108337,650.85,-0.35,525,1.4220462,0.0,2,336896,0.06417228
0.07742421,0.9145750999450684,0.014310738,2590.2599799633026,654.875,-0.225,527,1.4665667,0.0,2,337920,0.07742421
0.057474434,0.8510831296443939,0.0122125605,2598.0542011260986,647.5,-0.425,529,1.4482548,0.0,2,338944,0.057474434
0.06956532,0.8702308982610703,0.013485463,2606.6092627048492,643.95,-0.4,531,1.4442931,0.0,2,339968,0.06956532
0.056194004,0.861286848783493,0.009753602,2611.6279199123383,639.225,-0.3,532,1.4477534,0.0,1,340992,0.056194004
0.06144893,0.8571742475032806,0.011114647,2620.04328417778,638.225,-0.375,534,1.4625025,0.0,2,342016,0.06144893
0.059120044,0.8817160427570343,0.013786912,2627.605379343033,635.4,-0.35,536,1.444643,0.0,2,343040,0.059120044
0.06374925,0.8890679180622101,0.014766365,2632.119146823883,635.525,-0.2,537,1.41417,0.0,1,344064,0.06374925
0.07207585,0.888186126947403,0.012640665,2639.8480236530304,628.85,-0.2,539,1.3848333,0.0,2,345088,0.07207585
0.05355551,0.8638616651296616,0.010000539,2647.254140853882,622.15,-0.225,541,1.4588609,0.0,2,346112,0.05355551
0.06727164,0.8733435124158859,0.011125945,2651.6786851882935,615.425,-0.15,542,1.3920133,0.0,1,347136,0.06727164
0.05218512,0.8811265751719475,0.010312276,2659.2314836978912,614.275,-0.1,544,1.4098122,0.0,2,348160,0.05218512
0.05695909,0.8852987587451935,0.011828691,2663.84654378891,616.925,0.1,545,1.3674707,0.0,1,349184,0.05695909
0.062639594,0.8881446719169617,0.012014906,2671.1937642097473,618.0,0.075,547,1.423985,0.0,2,350208,0.062639594
0.067237385,0.8678999990224838,0.014969779,2676.720161676407,622.775,0.05,548,1.4216222,0.0,1,351232,0.067237385
0.06621933,0.9060704484581947,0.012233971,2684.351064682007,622.975,0.275,550,1.3816322,0.0,2,352256,0.06621933
0.071113124,0.8581090122461319,0.014747741,2688.8208158016205,623.9,0.3,551,1.4205743,0.0,1,353280,0.071113124
0.05541783,0.8790397271513939,0.009585962,2696.6615612506866,623.175,0.125,553,1.4437389,0.0,2,354304,0.05541783
0.048892573,0.9060580432415009,0.011878994,2701.379144191742,625.4,0.15,554,1.4285327,0.0,1,355328,0.048892573
0.06704816,0.8773514032363892,0.011137935,2708.545907974243,623.05,0.1,556,1.4162798,0.0,2,356352,0.06704816
0.07098215,0.766793504357338,0.012686054,2712.882652282715,628.625,0.05,557,1.4167298,0.0,1,357376,0.07098215
0.06402147,0.8741111308336258,0.012372961,2721.473532438278,637.95,0.15,559,1.4332864,0.0,2,358400,0.06402147
0.067727625,0.802837073802948,0.012150943,2726.0309765338898,642.225,0.175,560,1.4574571,0.0,1,359424,0.067727625
0.06550482,0.8946387767791748,0.014274431,2733.727595806122,635.9,0.025,562,1.394583,0.0,2,360448,0.06550482
0.070587695,0.7475686073303223,0.011009246,2741.851083278656,634.55,-0.05,564,1.5178021,0.0,2,361472,0.070587695
0.05444754,0.9101062417030334,0.010570485,2746.6773006916046,633.825,-0.075,565,1.4367324,0.0,1,362496,0.05444754
0.06702362,0.8664906620979309,0.012216716,2757.0731036663055,628.05,0.175,568,1.4060596,0.0,3,363520,0.06702362
0.08353768,0.9074042290449142,0.010801211,2764.8403861522675,628.725,0.2,570,1.3814383,0.0,2,364544,0.08353768
0.056711614,0.8646227270364761,0.011808934,2769.1890935897827,631.4,0.3,571,1.361047,0.0,1,365568,0.056711614
0.06410575,0.8428761214017868,0.011989631,2773.5467121601105,634.925,0.25,572,1.3511388,0.0,1,366592,0.06410575
0.031253584,0.902559757232666,0.004399528,2780.811890602112,634.925,0.35,574,1.3302438,0.0,2,367616,0.031253584
0.064394034,0.9009557515382767,0.011528786,2788.00608420372,639.275,0.35,576,1.3969646,0.0,2,368640,0.064394034
0.06694421,0.8948873952031136,0.014861951,2792.6651315689087,642.025,0.325,577,1.3951062,0.0,1,369664,0.06694421
0.048354257,0.8600010871887207,0.0092490865,2801.428889274597,641.825,0.275,579,1.4653571,0.0,2,370688,0.048354257
0.05843455,0.8962970599532127,0.010689487,2806.670247077942,646.725,0.325,580,1.4087803,0.0,1,371712,0.05843455
0.049168035,0.9002434983849525,0.012622275,2813.837275981903,646.125,0.025,582,1.4319015,0.0,2,372736,0.049168035
0.07264097,0.8751511350274086,0.012304965,2821.0707881450653,644.675,-0.075,584,1.4158169,0.0,2,373760,0.07264097
0.053445175,0.904415637254715,0.009535793,2825.662842273712,646.225,-0.2,585,1.4465654,0.0,1,374784,0.053445175
0.076781794,0.9330094903707504,0.013962106,2836.2739658355713,621.4,-0.4,588,1.3910825,0.0,3,375808,0.076781794
0.059584986,0.9184520989656448,0.011926003,2843.4565994739532,615.375,-0.525,590,1.4243157,0.0,2,376832,0.059584986
0.031321954,0.8823195099830627,0.004059907,2847.816330909729,614.025,-0.55,591,1.4181662,0.0,1,377856,0.031321954
0.063036434,0.8209511935710907,0.014007676,2855.094276189804,610.55,-0.3,593,1.35516,0.0,2,378880,0.063036434
0.06760208,0.8920333832502365,0.0127061065,2894.1681492328644,612.15,-0.275,595,1.3976318,0.0,2,379904,0.06760208
0.06358804,0.8336044400930405,0.014248032,2898.783011674881,611.7,-0.3,596,1.4149706,0.0,1,380928,0.06358804
0.05288896,0.8994343504309654,0.0125537235,2906.453585624695,605.4,-0.3,598,1.4103289,0.0,2,381952,0.05288896
0.06493742,0.8698804974555969,0.013620868,2914.8135731220245,596.7,-0.35,600,1.4281082,0.0,2,382976,0.06493742
0.05494912,0.8718552142381668,0.010919256,2919.4525797367096,597.775,-0.35,601,1.4001937,0.0,1,384000,0.05494912
0.055864,0.9124965965747833,0.011377593,2927.401865720749,600.575,-0.4,603,1.4261615,0.0,2,385024,0.055864
0.08444779,0.9112206548452377,0.010537554,2934.729076385498,599.15,-0.4,605,1.4234291,0.0,2,386048,0.08444779
0.050217498,0.8771083950996399,0.004345243,2939.2545375823975,603.125,-0.475,606,1.3929157,0.0,1,387072,0.050217498
0.07734643,0.890607550740242,0.011981934,2946.6601614952087,606.55,-0.575,608,1.4800056,0.0,2,388096,0.07734643
0.060009256,0.8128952085971832,0.009831008,2954.0929741859436,612.075,-0.75,610,1.4190032,0.0,2,389120,0.060009256
0.0631302,0.8669995069503784,0.011591188,2961.9150896072388,604.55,-0.825,612,1.4183285,0.0,2,390144,0.0631302
0.06932832,0.8392165005207062,0.011641851,2966.403060913086,605.3,-0.85,613,1.3991282,0.0,1,391168,0.06932832
0.07672848,0.812329575419426,0.011270799,2970.9100387096405,610.9,-0.975,614,1.4150429,0.0,1,392192,0.07672848
0.07004017,0.9113960564136505,0.013320967,2978.358898162842,611.725,-0.975,616,1.3938663,0.0,2,393216,0.07004017
0.05720615,0.8994981646537781,0.0140452,2986.0067145824432,603.425,-1.175,618,1.4218172,0.0,2,394240,0.05720615
0.060103673,0.8953927308320999,0.012100999,2990.776802778244,609.625,-1.125,619,1.3382491,0.0,1,395264,0.060103673
0.041196324,0.8551032394170761,0.004915683,2998.531960964203,606.075,-1.175,621,1.3879745,0.0,2,396288,0.041196324
0.05849255,0.8073254972696304,0.01034591,3002.775996685028,608.15,-1.15,622,1.3256663,0.0,1,397312,0.05849255
0.0732102,0.9051916748285294,0.013117533,3009.9809215068817,609.375,-1.15,624,1.3443382,0.0,2,398336,0.0732102
0.0738984,0.8760181292891502,0.011934323,3014.2798993587494,612.125,-1.075,625,1.301507,0.0,1,399360,0.0738984
0.062073525,0.8166196197271347,0.013992859,3394.2593162059784,618.125,-0.9,626,1.3075771,0.0,1,400384,0.062073525
0.07120375,0.8515538722276688,0.011303935,3401.6628091335297,640.875,-0.75,628,1.3179618,0.0,2,401408,0.07120375
0.086014345,0.789834052324295,0.012134019,3407.3789439201355,642.8,-0.775,629,1.2961582,0.0,1,402432,0.086014345
0.042302337,0.8197982311248779,0.005779706,3415.0899047851562,653.4,-0.55,631,1.3153908,0.0,2,403456,0.042302337
0.090248846,0.8995256647467613,0.012751777,3420.519067287445,652.35,-0.7,632,1.3155282,0.0,1,404480,0.090248846
0.068105124,0.8824677169322968,0.013399397,3428.8224568367004,659.275,-0.75,634,1.3111869,0.0,2,405504,0.068105124
0.058984358,0.7339852154254913,0.009466687,3436.878804922104,642.125,-1.0,636,1.444776,0.0,2,406528,0.058984358
0.06941768,0.8723509311676025,0.010966412,3444.431965112686,639.575,-0.9,638,1.3303868,0.0,2,407552,0.06941768
0.079061724,0.9047830775380135,0.014412306,3492.7806656360626,641.85,-0.8,640,1.3678634,0.0,2,408576,0.079061724
0.039539292,0.7883564531803131,0.0042408826,3497.4419627189636,645.175,-0.75,641,1.337255,0.0,1,409600,0.039539292
0.056610703,0.7847242653369904,0.010603683,3505.259025335312,638.9,-0.85,643,1.3688043,0.0,2,410624,0.056610703
0.04615607,0.8551914691925049,0.004721168,3512.7911314964294,639.1,-0.625,645,1.3364426,0.0,2,411648,0.04615607
0.08649329,0.8641351610422134,0.012598889,3520.344040632248,634.65,-0.675,647,1.3678234,0.0,2,412672,0.08649329
0.040001515,0.730156660079956,0.0049372655,3525.3477244377136,637.85,-0.65,648,1.3491888,0.0,1,413696,0.040001515
0.0701999,0.8662611246109009,0.014307879,3533.3219401836395,635.8,-0.7,650,1.3605845,0.0,2,414720,0.0701999
0.075907685,0.8825796097517014,0.011880901,3540.8781566619873,638.675,-0.625,652,1.261337,0.0,2,415744,0.075907685
0.095434375,0.9181336462497711,0.013856925,3548.8060989379883,627.975,-0.55,654,1.27619,0.0,2,416768,0.095434375
0.071613684,0.8864216804504395,0.011286409,3554.4842257499695,623.2,-0.575,655,1.3033926,0.0,1,417792,0.071613684
0.06123983,0.8934206590056419,0.012240196,3562.213126897812,627.875,-0.6,657,1.3025954,0.0,2,418816,0.06123983
0.06550903,0.8992292508482933,0.012873331,3569.8298687934875,621.65,-0.4,659,1.2844083,0.0,2,419840,0.06550903
0.07751311,0.761579230427742,0.014780815,3574.290976047516,625.875,-0.35,660,1.3276565,0.0,1,420864,0.07751311
0.064109504,0.8757148236036301,0.01337073,3578.813081741333,630.55,-0.25,661,1.2492777,0.0,1,421888,0.064109504
0.06814968,0.8539757281541824,0.012807702,3586.446455001831,631.925,-0.2,663,1.2789179,0.0,2,422912,0.06814968
0.030928584,0.8935326635837555,0.0047874195,3591.356992959976,629.7,-0.075,664,1.2332594,0.0,1,423936,0.030928584
0.078304626,0.9169276803731918,0.0119667575,3599.4389991760254,626.55,-0.225,666,1.248655,0.0,2,424960,0.078304626
0.05382932,0.9087088853120804,0.009792997,3607.470590353012,614.95,-0.3,668,1.254768,0.0,2,425984,0.05382932
0.042364165,0.8700461983680725,0.004605662,3612.034657716751,616.2,-0.325,669,1.2341843,0.0,1,427008,0.042364165
0.06214875,0.8547969460487366,0.014789129,3619.468136072159,611.35,-0.5,671,1.300774,0.0,2,428032,0.06214875
0.0676773,0.9021711498498917,0.012704892,3624.315865755081,615.05,-0.4,672,1.26441,0.0,1,429056,0.0676773
0.081291184,0.8142227679491043,0.011585474,3632.173548221588,613.075,-0.55,674,1.2991484,0.0,2,430080,0.081291184
0.043021098,0.837627649307251,0.0051984186,3637.026402950287,614.75,-0.525,675,1.276211,0.0,1,431104,0.043021098
0.039347395,0.8148599117994308,0.004398913,3644.221547603607,622.35,-0.35,677,1.1930847,0.0,2,432128,0.039347395
0.06543843,0.8943684250116348,0.012813501,3652.2880997657776,624.925,-0.525,679,1.246866,0.0,2,433152,0.06543843
0.07776395,0.8956163600087166,0.012370061,3656.777527332306,628.575,-0.375,680,1.2393379,0.0,1,434176,0.07776395
0.065643795,0.8984829783439636,0.012076676,3664.760172843933,628.925,-0.275,682,1.271161,0.0,2,435200,0.065643795
0.07004018,0.8323889225721359,0.011438845,3672.4938626289368,623.825,-0.2,684,1.2445899,0.0,2,436224,0.07004018
0.0786668,0.8520094007253647,0.014085643,3677.1478617191315,633.125,-0.275,685,1.2337329,0.0,1,437248,0.0786668
0.0687303,0.9064029827713966,0.011469994,3685.0460708141327,637.575,-0.25,687,1.2768214,0.0,2,438272,0.0687303
0.06204442,0.8684275448322296,0.013865886,3689.821308851242,639.125,-0.225,688,1.2207668,0.0,1,439296,0.06204442
0.03256661,0.8370012193918228,0.0042558983,3697.834730386734,638.4,-0.125,690,1.2916594,0.0,2,440320,0.03256661
0.07301494,0.8846527114510536,0.014598394,3705.679924249649,635.65,-0.2,692,1.2880337,0.0,2,441344,0.07301494
0.061468393,0.8928761556744576,0.012418465,3713.5060017108917,640.65,-0.3,694,1.236399,0.0,2,442368,0.061468393
0.08467561,0.8781919330358505,0.013027312,3718.47158741951,642.45,-0.3,695,1.3154845,0.0,1,443392,0.08467561
0.064499736,0.8935110792517662,0.0137874745,3726.2948439121246,640.325,-0.25,697,1.2909138,0.0,2,444416,0.064499736
0.07996399,0.8013694584369659,0.014451437,3731.053245782852,640.55,-0.25,698,1.2733215,0.0,1,445440,0.07996399
0.07631116,0.9104056730866432,0.014356681,3739.214090824127,642.85,-0.225,700,1.2504776,0.0,2,446464,0.07631116
0.03768795,0.8617747128009796,0.004476434,3743.6428146362305,641.275,-0.225,701,1.2598598,0.0,1,447488,0.03768795
0.062437665,0.8929644823074341,0.012372419,3751.6116392612457,637.125,-0.075,703,1.2725209,0.0,2,448512,0.062437665
0.059499957,0.8662215173244476,0.014857476,3759.780816078186,636.125,-0.1,705,1.2445967,0.0,2,449536,0.059499957
0.06473686,0.9047883450984955,0.013529554,3764.419336795807,637.25,-0.075,706,1.3014445,0.0,1,450560,0.06473686
0.059285954,0.9236587062478065,0.0126557,3772.044134616852,635.875,-0.175,708,1.2408665,0.0,2,451584,0.059285954
0.074474394,0.895623542368412,0.0144072585,3779.299940109253,631.0,0.025,710,1.248458,0.0,2,452608,0.074474394
0.0697682,0.7586608976125717,0.013429817,3783.8417201042175,632.35,0.075,711,1.1895373,0.0,1,453632,0.0697682
0.057346124,0.9131476804614067,0.013019394,3791.7742524147034,627.575,0.25,713,1.268893,0.0,2,454656,0.057346124
0.06688964,0.8762908056378365,0.01127373,3796.1138682365417,624.75,0.375,714,1.2049284,0.0,1,455680,0.06688964
0.040794447,0.588434249162674,0.0043458813,3803.4195096492767,635.4,0.45,716,1.206399,0.0,2,456704,0.040794447
0.0613178,0.9007058292627335,0.0111896545,3807.853264808655,637.475,0.325,717,1.2720908,0.0,1,457728,0.0613178
0.04821121,0.7095852196216583,0.0047086524,3815.0202984809875,633.05,0.55,719,1.1809287,0.0,2,458752,0.04821121
0.039388694,0.7962865233421326,0.004044909,3822.2225301265717,631.375,0.725,721,1.2366688,0.0,2,459776,0.039388694
