value_loss,total_timesteps,fps,policy_entropy,explained_variance,policy_loss,nupdates
0.0017458985093981028,4030000,741,2.0677952766418457,0.5836629271507263,-0.08781243860721588,201500
0.001627193414606154,4032000,741,2.0686004161834717,0.5577826797962189,0.03545966371893883,201600
0.001905970973894,4034000,741,2.0679543018341064,0.6791108250617981,-0.10685738176107407,201700
0.05052705854177475,4036000,741,2.038365602493286,0.5788762867450714,-0.035347528755664825,201800
0.0006531000253744423,4038000,741,2.064704418182373,0.927546963095665,-0.06841616332530975,201900
0.00025593204190954566,4040000,741,2.057563304901123,0.8256388455629349,0.006073636934161186,202000
0.0006895494880154729,4042000,741,2.04565167427063,0.47883254289627075,-0.05992309749126434,202100
0.04252932593226433,4044000,741,1.9407888650894165,0.8069459497928619,0.0037077348679304123,202200
0.040086887776851654,4046000,741,2.0592639446258545,0.7861636132001877,-0.012004200369119644,202300
0.00019457520102150738,4048000,742,2.0687718391418457,0.7928873300552368,-0.027250707149505615,202400
0.0035113519988954067,4050000,741,2.0690598487854004,0.6231163740158081,-0.13216286897659302,202500
0.0003467044443823397,4052000,741,2.0713391304016113,0.647257924079895,0.01177227683365345,202600
0.0003063615586142987,4054000,741,2.0661239624023438,0.9286363199353218,-0.0033130478113889694,202700
0.0006888097850605845,4056000,741,2.048104763031006,0.8416421562433243,0.02160799503326416,202800
0.0459832064807415,4058000,741,1.9554224014282227,0.79921855032444,0.07347530126571655,202900
0.00013507029507309198,4060000,741,2.0524003505706787,0.9691944606602192,-0.028629831969738007,203000
0.0010559377260506153,4062000,741,2.062678575515747,0.3898652195930481,0.03444218635559082,203100
0.00012473516108002514,4064000,741,2.078254461288452,0.8205405920743942,-0.038441289216279984,203200
0.0027624042704701424,4066000,741,2.0615744590759277,0.7913975417613983,-0.11669392883777618,203300
0.00024237346951849759,4068000,741,1.9727795124053955,0.43900805711746216,-0.011958693154156208,203400
0.34676048159599304,4070000,742,1.9482529163360596,0.2659243941307068,-0.8983237743377686,203500
0.00023916417558211833,4072000,742,2.0700104236602783,0.8204044848680496,0.007464218884706497,203600
0.0006392499199137092,4074000,742,2.0425190925598145,0.8118317723274231,-0.06485304981470108,203700
3.6651978007284924e-05,4076000,741,2.072295665740967,0.9384164959192276,-0.02148105576634407,203800
0.0024412900675088167,4078000,741,2.076251268386841,0.060274481773376465,0.07276398688554764,203900
0.002706846920773387,4080000,741,2.061636447906494,0.6337192952632904,0.07765097916126251,204000
0.00034158554626628757,4082000,741,2.072449207305908,0.9246954470872879,0.009154234081506729,204100
0.0019429530948400497,4084000,741,2.0623672008514404,-1.9984230995178223,0.010991251096129417,204200
0.0039981454610824585,4086000,741,2.0650391578674316,-0.931215763092041,0.06273610889911652,204300
0.014435899443924427,4088000,741,2.040884256362915,-1.38922119140625,0.1920527070760727,204400
0.002666895044967532,4090000,741,2.064424991607666,0.4953721761703491,-0.12153396755456924,204500
0.00041294595575891435,4092000,742,2.065464496612549,0.6926932632923126,-0.05011937767267227,204600
0.0021855265367776155,4094000,742,2.0528035163879395,0.8135016411542892,0.05922343581914902,204700
0.006798245944082737,4096000,742,2.0564486980438232,-1.3939244747161865,-0.17314642667770386,204800
0.0013596711214631796,4098000,742,2.053740978240967,0.552096962928772,0.04628923162817955,204900
0.05056814104318619,4100000,741,2.0539934635162354,0.7745962142944336,-0.143045574426651,205000
0.00019993146997876465,4102000,741,2.0596835613250732,0.9411381147801876,-0.024372218176722527,205100
0.00019642517145257443,4104000,741,2.0502090454101562,0.695286899805069,-0.01630355790257454,205200
0.00045929491170682013,4106000,741,2.039552688598633,0.8776630833745003,0.019812269136309624,205300
0.7376947402954102,4108000,741,2.0509376525878906,0.7507212311029434,-1.7506784200668335,205400
0.006838324014097452,4110000,741,2.0736422538757324,0.2696080207824707,-0.1777428835630417,205500
0.0021489844657480717,4112000,741,2.07529878616333,-0.7151908874511719,-0.07475827634334564,205600
0.007788483053445816,4114000,741,2.057778835296631,-0.10195279121398926,-0.1469116508960724,205700
0.004253515042364597,4116000,741,2.0585272312164307,-0.03539085388183594,-0.09939663112163544,205800
0.04299703985452652,4118000,741,2.062854051589966,0.8042354732751846,0.03394126892089844,205900
0.00039025646401569247,4120000,741,2.0396981239318848,0.9602597467601299,0.013676717877388,206000
0.24142423272132874,4122000,742,2.0471625328063965,0.3171873688697815,-0.7536823153495789,206100
0.02126564271748066,4124000,742,2.058076858520508,-13.850921630859375,0.11217136681079865,206200
0.00039345165714621544,4126000,741,2.0667197704315186,0.9359844923019409,0.019461294636130333,206300
0.0015589507529512048,4128000,741,2.07081937789917,0.6757456660270691,0.05475672334432602,206400
0.03969769924879074,4130000,741,2.0666308403015137,-99.0023422241211,0.0949283018708229,206500
0.00017672331887297332,4132000,741,2.0652785301208496,0.9608523771166801,-0.008770502172410488,206600
0.006006649695336819,4134000,741,2.067486524581909,0.9187172204256058,-0.17728392779827118,206700
0.04404740408062935,4136000,741,2.059359073638916,0.5977560579776764,-0.11585187911987305,206800
0.021160705015063286,4138000,741,2.0721211433410645,-8.60684871673584,-0.08510256558656693,206900
0.011809959076344967,4140000,742,2.0636212825775146,0.18472886085510254,-0.220938578248024,207000
0.0005782010266557336,4142000,742,2.071316957473755,0.6623157262802124,-0.002113163471221924,207100
0.0020348369143903255,4144000,742,2.077197313308716,0.2860572338104248,0.0619969367980957,207200
0.0033339806832373142,4146000,742,2.055820941925049,0.11541992425918579,-0.10609719902276993,207300
0.0016294881934300065,4148000,742,2.073451280593872,0.6499908864498138,0.03962884843349457,207400
0.006239450536668301,4150000,741,2.074094295501709,0.32113683223724365,-0.1612153947353363,207500
0.0017694465350359678,4152000,741,2.0678277015686035,0.21991127729415894,-0.08372887969017029,207600
0.002142882440239191,4154000,741,2.060830593109131,0.6634292006492615,-0.08705323934555054,207700
0.0003463622706476599,4156000,741,2.058345317840576,0.9040111303329468,0.008180869743227959,207800
0.0024503138847649097,4158000,741,2.0748722553253174,0.24147915840148926,0.061337947845458984,207900
0.00032432819716632366,4160000,742,2.0783839225769043,0.6944612860679626,-0.002391951158642769,208000
0.001250893110409379,4162000,742,2.061002731323242,0.015354394912719727,-0.05666140466928482,208100
0.007349126040935516,4164000,742,2.0625064373016357,-4.757845401763916,-0.010362222790718079,208200
8.635887934360653e-05,4166000,742,2.0778846740722656,0.7611380070447922,-0.021325156092643738,208300
0.004559384658932686,4168000,742,2.0549046993255615,-3.1610279083251953,0.06218153238296509,208400
0.01895075850188732,4170000,742,2.0577969551086426,-13.160307884216309,0.16191057860851288,208500
0.0010477087926119566,4172000,742,2.0405139923095703,-0.14576733112335205,-0.03810031712055206,208600
0.009046269580721855,4174000,742,2.041654586791992,-1.1042118072509766,-0.14958085119724274,208700
0.0002536024840082973,4176000,741,2.0364601612091064,0.9378697350621223,-0.002043886110186577,208800
0.00634721526876092,4178000,741,2.0575013160705566,-0.8492221832275391,0.13703188300132751,208900
0.001136320410296321,4180000,742,2.0576319694519043,0.5684701204299927,-0.07545047998428345,209000
0.04130406677722931,4182000,742,2.061744213104248,0.48131608963012695,-0.06368020176887512,209100
0.00010177383956033736,4184000,742,2.0719871520996094,0.8412233144044876,-0.004434656351804733,209200
0.0006269331788644195,4186000,742,2.068225383758545,0.863293319940567,0.01139330118894577,209300
0.0009142675553448498,4188000,742,2.074805736541748,0.8418683260679245,0.02787095680832863,209400
0.0029692549724131823,4190000,742,2.0545437335968018,-1.0492339134216309,-0.09161493182182312,209500
0.00018382625421509147,4192000,742,2.0427894592285156,0.7460207641124725,-0.04034320265054703,209600
0.0019209953024983406,4194000,742,2.0437943935394287,0.5735765993595123,-0.09081187099218369,209700
