TimeElapsed,loss_kl,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,ev_tdlam_before,EpLenMean,loss_vf_loss,EpRewMean,EpisodesSoFar,loss_pol_surr
10630.0691447258,0.00036711738,2,0.0,4030464,0.8920454,-2.3740861415863037,3030.0,0.000106138876,0.11,1816,-0.003685045
10633.819203853607,0.00027697042,1,0.0,4034560,0.94283897,0.29674649238586426,3030.0,0.00095934205,0.09,1817,-0.0023319968
10637.680579185486,0.0004341995,1,0.0,4038656,0.8651079,0.5576676726341248,3030.0,0.0019483056,0.09,1818,-0.0032635643
10641.455291748047,0.00030144007,2,0.0,4042752,0.90611696,0.313315212726593,3030.0,0.0004492122,0.08,1820,-0.0023768123
10645.125724315643,0.00033075752,1,0.0,4046848,0.91275275,-1.7580599784851074,3030.0,0.00015033002,0.08,1821,-0.0032646302
10648.836977481842,0.0005402764,1,0.0,4050944,0.99837923,0.5872564315795898,3030.0,0.00095348334,0.08,1822,-0.0027181928
10652.472559452057,0.0004846973,2,0.0,4055040,0.89319676,0.08805233240127563,3030.0,0.0017041088,0.07,1824,-0.003125997
10656.379629611969,0.00039144728,1,0.0,4059136,0.8871094,0.1865302324295044,3030.0,0.0018841682,0.08,1825,-0.0022314955
10660.421622991562,0.0005869522,2,0.0,4063232,0.9676776,0.5589550137519836,3030.0,0.003590214,0.12,1827,-0.003052753
10664.46768283844,0.00046504618,1,0.0,4067328,0.9266082,-0.06833648681640625,3030.0,0.0021719187,0.08,1828,-0.0032287643
10668.510462284088,0.00040346713,1,0.0,4071424,0.88316864,-0.34218931198120117,3030.0,0.00028578506,0.06,1829,-0.0033138085
10672.509087324142,0.00043018867,2,0.0,4075520,0.8896808,0.651809811592102,3030.0,0.0018735387,0.05,1831,-0.003654677
10676.54712677002,0.00019886493,1,0.0,4079616,0.8988043,0.6410382986068726,3030.0,0.0013587702,0.05,1832,-0.0017103457
10680.59036898613,0.0007530469,1,0.0,4083712,0.9170573,0.47480326890945435,3030.0,0.0043457244,0.04,1833,-0.002728616
10684.637132167816,0.00047023038,2,0.0,4087808,0.9454492,0.5498002469539642,3030.0,0.0030556913,0.04,1835,-0.0031840936
10688.615504741669,0.00046123096,1,0.0,4091904,0.93208796,0.31949305534362793,3030.0,0.001968455,0.03,1836,-0.0032555356
10692.406513214111,0.00046087286,2,0.0,4096000,0.9182636,0.5550735294818878,3030.0,0.0022883029,0.04,1838,-0.0028115232
10888.97503709793,0.000267027,1,0.0,4100096,0.92245764,-1.342919111251831,3030.0,0.00020447878,0.04,1839,-0.0030572757
10893.00339436531,0.00033789044,1,0.0,4104192,0.89147896,0.4992574453353882,3040.0,0.0017692529,0.05,1840,-0.0025103486
10897.042891740799,0.00032791635,1,0.0,4108288,0.91195345,0.46344512701034546,3030.0,0.0028959797,0.04,1841,-0.0024984805
10900.995049476624,0.00035282815,2,0.0,4112384,0.9370497,0.7361637651920319,3030.0,0.0006193953,0.01,1843,-0.0028250655
10904.678678750992,0.00031959833,1,0.0,4116480,0.9753858,0.40854090452194214,3030.0,0.0013693051,0.0,1844,-0.0017140589
10908.347658395767,0.00035267122,1,0.0,4120576,0.89650023,0.6321977376937866,3030.0,0.0019202078,0.01,1845,-0.0028138417
10912.19980096817,0.00039540682,2,0.0,4124672,0.89326876,0.6829410195350647,3030.0,0.0038091477,0.01,1847,-0.0033782497
10916.238039016724,0.0002986753,1,0.0,4128768,0.9337657,0.6605701744556427,3030.0,0.002737911,0.03,1848,-0.0025862986
10920.270101070404,0.0002778536,1,0.0,4132864,0.90821654,-1.3059358596801758,3030.0,0.00015915396,0.03,1849,-0.003148172
10924.308292865753,0.0002760681,2,0.0,4136960,0.8650505,-1.3843004703521729,3030.0,0.00019728404,0.03,1851,-0.0028859442
10928.349484920502,0.0003459626,1,0.0,4141056,0.8998088,-1.7318816184997559,3030.0,6.3183725e-05,0.02,1852,-0.0032488941
