#{"t_start": 1603936861.9082942, "env_id": null}
r,l,t
2,657,487.075164
4,482,487.339777
-2,758,487.756318
3,565,488.066693
1,882,488.588137
2,747,490.403326
3,621,490.744358
4,489,491.012245
3,692,491.393351
3,699,491.779745
4,557,492.087222
-3,756,493.857013
5,428,494.092792
1,1002,494.643657
-1,867,495.119672
1,946,495.640774
3,714,497.380867
3,560,497.689492
1,879,498.172883
3,726,498.572196
4,494,498.84317
4,619,499.183442
4,548,499.485126
1,792,501.269938
2,844,501.756283
-3,608,502.108933
1,960,502.638543
5,551,502.942254
4,606,504.626062
2,752,505.042439
2,692,505.42476
-2,745,505.835612
3,822,506.288975
3,695,506.672476
-4,697,508.404765
-3,625,508.750477
3,600,509.082007
3,656,509.445448
4,535,509.76523
1,778,510.254145
-3,765,512.204162
-4,647,512.612025
4,532,512.94677
2,732,513.408247
1,886,513.967493
3,670,514.390872
3,579,516.224339
3,694,516.651454
5,556,516.958776
-2,820,517.41218
-3,847,517.879696
2,857,518.354452
2,856,520.16986
5,663,520.555506
-4,515,520.880936
4,669,521.289088
-1,679,521.663037
1,931,523.519912
-1,844,523.983744
2,767,524.405146
3,691,524.785808
1,893,525.278249
5,538,525.574052
3,594,527.403147
5,753,527.878582
1,906,528.451272
3,823,528.96865
5,431,529.23983
2,720,529.692212
3,666,531.580034
-4,492,531.888966
1,820,532.404376
2,844,532.936167
2,844,533.468648
1,793,535.436667
1,821,535.956371
3,599,536.335209
4,522,536.665678
2,648,537.069529
2,735,537.475233
1,888,539.311168
5,532,539.604167
1,1057,540.185858
2,728,540.588778
-4,666,540.95589
3,686,541.333472
-1,912,543.187716
2,768,543.610511
1,739,544.016935
3,697,544.4005
-3,635,544.750528
-1,880,546.583947
4,764,547.004859
3,619,547.34646
-1,874,547.829696
-2,904,548.328904
-2,925,550.18772
5,731,550.611692
-4,733,551.074354
4,484,551.354248
5,399,551.57416
3,710,551.96483
3,604,552.305149
3,628,554.030497
3,659,554.395549
3,589,554.721795
5,487,554.991088
-1,873,555.475473
4,628,555.823699
4,520,557.470186
4,738,557.879697
2,985,558.426918
1,875,558.919585
1,923,559.430579
-2,778,561.216569
-1,830,561.673059
4,563,562.028866
3,697,562.440516
2,798,562.881469
3,559,563.191536
-2,908,565.05003
4,537,565.348233
-4,568,565.66205
-4,625,566.008036
3,617,566.351062
3,619,566.69463
2,867,568.524368
2,749,568.973118
3,571,569.333164
2,747,569.803374
3,697,570.241417
2,796,570.687839
-4,555,572.476014
-1,863,573.021618
1,913,573.598132
4,611,573.983463
3,600,574.361857
3,729,576.293724
2,786,576.790224
3,713,577.240052
3,681,577.658506
-1,859,578.131761
3,781,578.561879
3,647,580.26643
-1,869,580.746341
1,957,581.273024
4,648,581.629694
2,744,582.038924
1,817,583.834448
