optimgain,entropy,TimestepsSoFar,TimeElapsed,meankl,EpThisIter,EpLenMean,EpisodesSoFar,surrgain,EpRewMean,explained_variance_tdlam_before,entloss
0.030394573,0.736562,5422080,7173.563731431961,0.0044884016,0,3125.0,4704,0.030394573,-0.15,0.06149590015411377,0.0
0.032154225,0.75433326,5423104,7174.321700811386,0.004321954,0,3125.0,4704,0.032154225,-0.15,0.3833133578300476,0.0
0.060333207,0.80832726,5424128,7175.095697402954,0.014689699,1,3125.0,4705,0.060333207,-0.175,-5.583381175994873,0.0
0.0426114,0.6718981,5425152,7197.148527383804,0.0055697537,0,3125.0,4705,0.0426114,-0.175,-8.835241317749023,0.0
0.05369874,0.7201924,5426176,7197.897530555725,0.006228881,0,3125.0,4705,0.05369874,-0.175,-7.045612335205078,0.0
0.024542382,0.7350224,5427200,7198.646561384201,0.0046943114,0,3125.0,4705,0.024542382,-0.175,-8.44298267364502,0.0
0.026875518,0.66641647,5428224,7199.384560108185,0.005811645,1,3125.0,4706,0.026875518,-0.225,0.6127343773841858,0.0
0.07125852,0.6672064,5429248,7200.105525255203,0.0137888435,0,3125.0,4706,0.07125852,-0.225,-6.286397457122803,0.0
0.047723453,0.70653266,5430272,7200.853525876999,0.005657778,0,3125.0,4706,0.047723453,-0.225,-4.423491477966309,0.0
0.0313305,0.7824922,5431296,7201.62459897995,0.00498632,1,3125.0,4707,0.0313305,-0.2,-8.562064170837402,0.0
0.039779153,0.70796025,5432320,7202.375528812408,0.0060629714,0,3125.0,4707,0.039779153,-0.2,0.04790586233139038,0.0
0.039484505,0.73636425,5433344,7203.130526781082,0.0045434316,0,3125.0,4707,0.039484505,-0.2,-2.1946957111358643,0.0
0.037508268,0.7275056,5434368,7203.900529623032,0.005533479,1,3125.0,4708,0.037508268,-0.225,-8.099528312683105,0.0
0.041350696,0.79438543,5435392,7204.670524358749,0.0060636355,0,3125.0,4708,0.041350696,-0.225,-7.2664384841918945,0.0
0.037925713,0.69844854,5436416,7205.448708772659,0.007793307,0,3125.0,4708,0.037925713,-0.225,-6.376850128173828,0.0
0.042663787,0.7118846,5437440,7206.224709510803,0.0055952515,1,3125.0,4709,0.042663787,-0.225,-6.143779754638672,0.0
0.038687404,0.7673734,5438464,7207.062700986862,0.004166789,0,3125.0,4709,0.038687404,-0.225,-6.238125801086426,0.0
0.040538393,0.772623,5439488,7207.85370016098,0.005600577,0,3125.0,4709,0.040538393,-0.225,0.06334328651428223,0.0
0.029162442,0.7427509,5440512,7208.604702949524,0.0045552026,1,3125.0,4710,0.029162442,-0.2,0.3854507803916931,0.0
0.03449571,0.72380877,5441536,7209.365702867508,0.00507081,0,3125.0,4710,0.03449571,-0.2,-1.7128260135650635,0.0
0.040249906,0.7655312,5442560,7210.149704217911,0.010079829,0,3125.0,4710,0.040249906,-0.2,-3.478187084197998,0.0
0.026735546,0.7673239,5443584,7210.9146983623505,0.005003733,1,3125.0,4711,0.026735546,-0.15,-21.710031509399414,0.0
0.033254355,0.680058,5444608,7211.716702699661,0.0071959575,0,3125.0,4711,0.033254355,-0.15,0.2920833230018616,0.0
0.044746682,0.71460044,5445632,7212.494699716568,0.0066973465,0,3125.0,4711,0.044746682,-0.15,-1.4570701122283936,0.0
0.036278285,0.756217,5446656,7213.248728513718,0.0047352444,1,3125.0,4712,0.036278285,-0.15,-10.182552337646484,0.0
0.032310493,0.64693284,5447680,7214.005737543106,0.0046869945,0,3125.0,4712,0.032310493,-0.15,0.03851217031478882,0.0
0.047246777,0.6778726,5448704,7214.7717044353485,0.006624869,0,3125.0,4712,0.047246777,-0.15,-0.8623194694519043,0.0
0.043432295,0.6982857,5449728,7215.5566992759705,0.006240106,1,3125.0,4713,0.043432295,-0.2,-0.18627190589904785,0.0
0.04094661,0.77952623,5450752,7238.45166516304,0.014837028,0,3125.0,4713,0.04094661,-0.2,0.17416155338287354,0.0
0.04646481,0.77929336,5451776,7239.2336621284485,0.014876214,0,3125.0,4713,0.04646481,-0.2,-2.291269302368164,0.0
0.040978946,0.73323005,5452800,7240.039663314819,0.0059361374,0,3125.0,4713,0.040978946,-0.2,-7.859188079833984,0.0
0.04657098,0.77864933,5453824,7240.790630817413,0.006627062,1,3125.0,4714,0.04657098,-0.225,-4.337452411651611,0.0
0.023667857,0.7842977,5454848,7241.53063082695,0.0039416663,0,3125.0,4714,0.023667857,-0.225,0.2564217448234558,0.0
0.056581415,0.7704524,5455872,7242.2426636219025,0.0050332127,0,3125.0,4714,0.056581415,-0.225,-3.9575109481811523,0.0
0.037181005,0.70560896,5456896,7242.992629766464,0.0057885963,1,3125.0,4715,0.037181005,-0.25,-0.08234548568725586,0.0
0.052303232,0.680724,5457920,7243.738627433777,0.012096515,0,3125.0,4715,0.052303232,-0.25,-3.8585805892944336,0.0
