loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.006090251,-0.023196243,12288,1.0032741,0.8017594069242477,21,-0.010032741,0.013148684,11.046295166015625,1,577.5238095238095,0.8704761904761799
0.009869399,-0.02573872,12544,1.0829653,0.8108393549919128,21,-0.010829652,0.012413062,11.3056480884552,0,577.5238095238095,0.8704761904761799
0.0064998977,-0.016347943,12800,1.1747264,0.899663582444191,22,-0.011747263,0.0072136647,11.571188688278198,1,580.4545454545455,0.8954545454545347
0.008402014,-0.011141229,13056,1.1801035,0.8830128163099289,22,-0.011801034,0.010111358,11.830311298370361,0,580.4545454545455,0.8954545454545347
0.005159619,-0.010972784,13312,1.1256126,0.89767986536026,22,-0.011256126,0.009961024,12.103275537490845,0,580.4545454545455,0.8954545454545347
0.004408364,-0.011601616,13568,1.0489221,0.8490846753120422,23,-0.010489221,0.012755026,12.432290077209473,1,579.2173913043479,0.8791304347825986
0.02295774,-0.026288038,13824,1.0542879,0.730248898267746,23,-0.010542879,0.009640094,12.810347080230713,0,579.2173913043479,0.8791304347825986
0.009916187,-0.017736781,14080,0.8556692,0.7342118322849274,24,-0.008556692,0.014602174,13.211316347122192,1,582.75,0.910833333333323
0.025263738,-0.01842546,14336,1.1353669,-1.749302864074707,24,-0.011353668,0.04201843,13.55167007446289,0,582.75,0.910833333333323
0.005211384,-0.009422716,14592,0.9732201,-0.04413604736328125,24,-0.009732201,0.014399396,13.839199781417847,0,582.75,0.910833333333323
0.004699676,-0.010752216,14848,0.8728559,0.5281292796134949,25,-0.008728559,0.020315858,14.1124267578125,1,588.84,1.0083999999999855
0.026755929,-0.019093271,15104,0.91907185,0.7418620586395264,25,-0.009190719,0.016375517,14.400317192077637,0,588.84,1.0083999999999855
0.009737412,-0.026114404,15360,0.8820898,0.778265655040741,26,-0.008820898,0.024895646,14.675790548324585,1,585.4615384615385,0.9699999999999863
0.006615742,-0.008132428,15616,1.0025972,0.021598994731903076,26,-0.010025972,0.06415093,14.91216230392456,0,585.4615384615385,0.9699999999999863
0.005807076,-0.01026647,15872,0.87549293,0.7888062745332718,26,-0.008754929,0.018076744,15.153161764144897,0,585.4615384615385,0.9699999999999863
0.013112251,-0.016471446,16128,0.98537886,0.6688836812973022,27,-0.009853789,0.02082672,15.435517311096191,1,592.6666666666666,1.1118518518518334
0.011612609,-0.015220424,16384,1.0026718,0.8950474336743355,27,-0.0100267185,0.013972995,15.8175368309021,0,592.6666666666666,1.1118518518518334
0.009766396,-0.008833103,16640,0.9871119,0.8833511546254158,28,-0.00987112,0.0140235005,16.186148405075073,1,592.1428571428571,1.0999999999999825
0.008511601,-0.019487526,16896,1.0454645,0.7974338084459305,28,-0.010454644,0.019201394,16.456335306167603,0,592.1428571428571,1.0999999999999825
0.0077704513,-0.007778764,17152,0.8507906,0.5404244065284729,29,-0.0085079055,0.018986996,16.773266553878784,1,589.5862068965517,1.0682758620689488
0.0061241924,-0.011814946,17408,0.988273,0.7253144085407257,29,-0.0098827295,0.010902682,17.051680088043213,0,589.5862068965517,1.0682758620689488
