#{"t_start": 1603445699.4267945, "env_id": "SlimeVolley-v0"}
r,l,t
-5,798,516.916585
-5,679,517.730394
-5,542,518.380415
-5,501,518.981699
-5,562,519.655852
-5,657,520.444568
-5,631,521.200761
-5,468,521.762899
-5,506,522.369579
-5,458,522.919186
-5,754,523.822951
-5,716,524.682516
-5,809,525.655441
-5,582,526.35363
-5,410,526.846064
-4,738,527.73163
-5,414,528.228541
-4,657,529.017181
-5,680,529.884971
-5,412,530.43773
-5,694,531.318355
-5,586,532.105752
-5,431,532.693715
-5,662,533.557596
-5,501,534.16157
-5,582,534.864041
-5,635,535.670112
-5,464,536.295004
-5,759,537.27631
-5,407,537.766075
-5,575,538.459625
-5,496,539.078412
-5,617,539.938809
-5,533,540.679
-5,855,541.767425
-5,522,542.39416
-5,651,543.176404
-5,488,543.762445
-5,518,544.383782
-5,772,545.311317
-4,804,546.275387
-5,650,547.056564
-5,426,547.568088
-5,797,548.523638
-5,469,549.086861
-5,560,549.768703
-5,528,550.404664
-4,713,551.264988
-5,700,552.111168
-5,557,552.7833
-5,465,553.341352
-5,535,553.984385
-5,544,554.641371
-5,559,555.318994
-5,726,556.196642
-5,478,556.77266
-5,719,557.635911
-5,631,558.394082
-4,730,559.274175
-4,535,559.916348
-5,651,560.697412
-5,668,561.498102
-5,609,562.231695
-5,622,562.979206
-5,507,563.588788
-5,511,564.203022
-5,634,564.963985
-5,460,565.516888
-5,686,566.340005
-5,768,567.261212
-4,655,568.051698
-4,824,569.043275
-5,573,569.737813
-5,841,570.748168
-4,840,571.75562
-4,735,572.638754
-5,800,573.600106
-5,558,574.272696
-3,858,575.302027
-5,881,576.360314
-5,651,577.141274
-5,667,577.940755
-5,575,578.630754
-5,1044,579.884882
-5,865,580.924434
-5,528,581.558567
-5,837,582.566755
-5,775,583.501227
-5,513,584.118387
-4,717,584.978701
-5,440,585.506595
-5,549,586.16676
-5,518,586.796455
-5,550,587.458735
-4,708,588.317174
-4,844,589.332543
-5,459,589.88337
-5,800,590.844213
-4,841,591.853018
-5,608,592.582732
-4,774,593.511121
-5,527,594.144159
-5,550,594.805202
-5,542,595.455234
-5,499,596.053654
-5,452,596.59594
-5,588,597.302652
-5,473,597.870779
-5,551,598.531772
-5,591,599.244047
-5,444,599.777056
-5,601,600.499508
-5,569,601.182278
-5,423,601.689306
-4,939,602.817579
-5,485,603.399162
-5,717,604.25868
-5,527,604.894278
-5,582,605.596199
-5,427,606.108954
-5,715,606.965274
-3,771,607.891469
-5,552,608.552817
-5,661,609.344933
-5,721,610.208564
-5,552,610.873115
-5,469,611.43561
-5,410,611.926729
-5,713,612.790452
-5,556,613.456772
-5,643,614.227313
-5,787,615.170351
-5,713,616.024858
-5,515,616.642387
-5,593,617.353504
-5,1078,618.647392
-5,553,619.310393
-5,507,619.918721
-3,898,620.995909
-5,599,621.714013
-5,540,622.360973
-4,860,623.391827
-5,743,624.289237
-5,555,624.955654
-5,503,625.561689
-5,515,626.179867
-5,629,626.936136
-5,468,627.49819
-5,465,628.056418
-4,512,628.672031
-5,713,629.5283
-5,449,630.069619
-5,705,630.916229
-5,517,631.536644
-5,629,632.2921
-5,536,632.935207
-5,480,633.51048
-5,1061,634.783951
-4,582,635.482241
-5,527,636.117745
-5,599,636.837652
-4,616,637.579498
-5,416,638.079638
-5,627,638.831932
-5,1003,640.036298
-5,613,640.77196
-5,466,641.331784
-5,417,641.832215
-5,575,642.525745
-5,587,643.234343
-5,780,644.171143
-3,571,644.859588
-5,701,645.708827
-5,655,646.496224
-5,564,647.173076
-5,621,647.922625
-5,561,648.598041
-4,561,649.273291
-5,643,650.046163
-4,686,650.869752
-4,692,651.700555
-5,855,652.727293
-5,557,653.399353
-5,552,654.066356
-5,690,654.897197
-4,681,655.715394
-5,692,656.547373
-5,688,657.375246
-5,559,658.04747
-5,579,658.742967
-5,536,659.386989
-5,442,659.918412
-5,862,660.957398
-4,653,661.748369
-5,678,662.565915
-5,622,663.315331
-5,421,663.821029
-5,658,664.611661
-5,744,665.506378
-5,375,665.956401
-5,625,666.70728
-5,557,667.37604
-5,565,668.053925
-5,611,668.78693
-5,511,669.401474
-5,538,670.047874
-4,711,670.901745
-5,504,671.506838
-5,593,672.217696
-5,729,673.091317
-5,531,673.731644
-5,459,674.285313
-5,726,675.160318
-5,571,675.845894
-5,630,676.600631
-5,756,677.517235
-5,590,678.228844
-5,923,679.337454
-5,510,679.952563
-5,493,680.546242
-5,674,681.357801
-4,882,682.41566
-5,637,683.18068
-5,500,683.780288
-5,521,684.404943
-4,750,685.30756
-5,449,685.846984
-4,763,686.764095
-4,621,687.508827
-5,438,688.034759
-5,648,688.812536
-5,540,689.461216
-5,595,690.175602
-5,811,691.148766
-5,449,691.687938
-5,595,692.404566
-5,437,692.92958
-5,634,693.754524
-5,827,694.891032
-5,519,695.601333
-5,696,696.483364
-5,619,697.229557
-5,476,697.801878
-5,470,698.366163
-5,825,699.360994
-4,806,700.334365
-5,576,701.025589
-5,412,701.570848
-4,689,702.499585
-5,964,703.656451
-5,455,704.203692
-5,555,704.869612
-5,429,705.384312
-4,643,706.155514
-5,477,706.728528
-5,520,707.352068
-5,738,708.244154
-5,513,708.859594
-5,556,709.528788
-5,800,710.487165
-4,589,711.193114
-5,483,711.771894
-5,521,712.396147
-4,896,713.477368
-5,510,714.089464
-5,892,715.159866
-5,623,715.922431
-5,460,716.476252
-5,536,717.123853
-5,665,717.923608
-5,444,718.473652
-5,482,719.05447
-5,618,719.798785
-5,752,720.700966
-5,517,721.321567
-5,526,721.958192
-4,695,722.797329
-4,1067,724.07759
-5,535,724.718988
-5,465,725.277655
-5,660,726.068741
-4,749,726.965778
-5,581,727.661789
-5,555,728.326235
-5,832,729.323395
-5,643,730.094285
-5,713,730.961013
-5,456,731.536141
-5,479,732.107543
-5,644,732.875411
-5,567,733.551943
-5,882,734.604089
-5,654,735.388367
-5,525,736.019929
-5,709,736.87003
-5,594,737.581606
-5,629,738.334529
-5,897,739.408771
-4,687,740.228995
-5,490,740.818237
-5,448,741.353192
-5,787,742.293019
-5,603,743.038513
-5,513,743.681713
-5,557,744.346519
-5,552,745.005454
-5,577,745.693783
-4,846,746.774208
-5,488,747.380306
-5,395,747.852296
-5,375,748.299275
-5,668,749.096418
-4,798,750.069397
-4,562,750.770707
-5,571,751.451871
-5,591,752.157721
-5,542,752.804472
-5,745,753.693925
-5,512,754.304936
-5,590,755.008422
-5,483,755.598745
-4,876,756.64434
-5,741,757.527444
-5,591,758.231601
-5,795,759.184193
-4,783,760.11871
-5,785,761.054798
-5,640,761.817493
-5,686,762.638943
-5,697,763.472116
-5,580,764.16465
-5,1115,765.52351
-5,714,766.37553
-5,770,767.295263
-5,562,767.966247
-5,553,768.626915
-5,414,769.121475
-4,679,769.947292
-5,582,770.666284
-4,691,771.494314
-4,549,772.150496
-5,635,772.910999
-5,621,773.652155
-5,603,774.374834
-5,842,775.394671
-4,807,776.366753
-5,401,776.844563
-5,544,777.494831
-4,761,778.403537
-5,663,779.19486
-5,723,780.058705
-5,728,780.929546
-5,486,781.50937
-5,393,781.978685
-5,701,782.816765
-5,400,783.29791
-4,766,784.21389
-5,887,785.275929
-5,1111,786.60307
-5,687,787.424762
-5,962,788.575465
-5,465,789.131041
-5,564,789.862349
-5,471,790.4258
-5,483,791.00421
-5,610,791.732221
-5,1288,793.268964
-5,576,793.959432
-5,450,794.500414
-5,631,795.257354
-4,617,795.993902
-5,476,796.565169
-5,537,797.20604
-5,659,797.992922
-5,793,798.940158
-5,680,799.752866
-5,650,800.529126
-5,598,801.243274
-5,454,801.788135
-5,492,802.376054
-5,583,803.072509
-5,546,803.723536
-5,595,804.434295
-5,562,805.105103
-5,457,805.665112
-5,498,806.339638
-5,605,807.104329
-5,751,808.004201
-4,508,808.610331
-5,508,809.217711
-4,813,810.189327
-5,582,810.890579
-5,610,811.619021
-4,550,812.2751
-5,445,812.80899
-5,615,813.544019
-5,718,814.401491
-5,545,815.051951
-5,603,815.771019
-5,398,816.245988
-5,855,817.266186
-5,604,817.98751
-5,762,818.897331
-5,469,819.456794
-5,547,820.115726
-5,374,820.562356
-4,533,821.199451
-5,933,822.359511
-5,686,823.178713
-5,997,824.368996
-5,465,824.924327
-5,720,825.782749
-5,555,826.445049
-5,723,827.307302
-5,650,828.086614
-5,402,828.565923
-5,496,829.158516
-5,517,829.774805
-4,764,830.68534
-4,678,831.500404
-5,735,832.380769
-5,540,833.025543
-5,671,833.828113
-5,547,834.481352
-5,457,835.027747
-5,664,835.819524
-5,776,836.744992
-5,638,837.506298
-4,754,838.404824
-5,563,839.077372
-5,557,839.740725
-4,822,840.720514
-5,549,841.376026
-5,404,841.857714
-5,580,842.561818
-5,509,843.170877
-5,474,843.737145
-5,496,844.330271
-5,654,845.117731
-5,640,845.885972
-5,573,846.572153
-4,533,847.209306
-5,455,847.753778
-5,526,848.383108
-5,482,848.958478
-5,437,849.479452
-5,590,850.186519
-5,554,850.848114
-5,860,851.874438
-4,707,852.717367
-5,503,853.317482
-5,570,853.997832
-5,433,854.514856
-3,759,855.420282
-5,521,856.044526
-4,578,856.737952
-5,636,857.498998
-5,474,858.066092
-5,449,858.601563
-4,915,859.696195
-4,876,860.741671
-5,758,861.646935
-5,466,862.203013
-5,666,862.997304
-5,583,863.692641
-4,782,864.625762
-5,795,865.572766
-5,565,866.246064
-5,473,866.810496
-5,680,867.62027
-5,460,868.168114
-5,660,868.954087
-5,479,869.541029
-5,479,870.126133
-5,565,870.800499
-5,525,871.428767
-5,450,871.966065
-5,503,872.56667
-5,554,873.228099
-5,392,873.696308
-5,560,874.363886
-5,724,875.227872
-5,430,875.741114
-5,389,876.205507
-4,751,877.101491
-5,617,877.83812
-4,678,878.649798
-5,715,879.505412
-5,488,880.089545
-4,827,881.154187
-5,797,882.122618
-5,597,882.839211
-5,684,883.658288
-5,780,884.590845
-4,941,885.718695
-5,928,886.827161
-5,460,887.376057
-5,531,888.010765
-5,440,888.5357
-5,696,889.368321
-5,422,889.871677
-5,679,890.682358
-5,393,891.151083
-5,669,891.949566
-5,556,892.613107
-5,758,893.588191
-5,593,894.31973
-5,589,895.025857
-5,626,895.773749
-5,564,896.447765
-5,616,897.184388
-5,589,897.887643
-5,516,898.503493
-5,723,899.367296
-5,626,900.116028
-5,721,900.978112
-5,589,901.682712
-5,671,902.48416
-5,494,903.076233
-5,766,904.280096
-5,665,905.300995
-4,811,906.490676
-5,596,907.349502
-5,563,908.167975
-5,479,908.894916
-5,841,910.250002
-5,650,911.183679
-5,565,912.00678
-5,516,912.774046
-5,434,913.484698
-5,749,914.6116
-5,584,915.456394
-5,632,916.446374
-5,631,917.34365
